# 0.0, 0.3, 0.5, 1.0
8.577218206350081808e-02,1.929540466240134422e-01,2.759223301837311348e-01,4.444873651906761092e-01
8.393321236573753064e-02,1.205424060915951945e-01,1.697211124220623646e-01,2.956627014470696313e-01
