# 0.0, 0.3, 0.5, 1.0
1.526578562685951546e-01,3.298753091638514379e-01,4.605286689851307291e-01,7.874623021431433889e-01
1.513557587334422028e-01,2.311615102696124857e-01,4.089514561192260089e-01,8.126115751172600099e-01
