# 0.0, 0.3, 0.5, 1.0
2.741246416871395142e-01,5.693894472729483791e-01,8.668050762754569982e-01,1.505190900770065676e+00
2.698461493144414525e-01,3.444028655459666077e-01,4.095629169709616435e-01,5.770216885248271588e-01
