,mkg_normalized_mae,mkg_normalized_rmse,mkg_r2,mkg_mean_log_likelihood,mkf_lf_training_time,mkg_hf_training_time,mkg_inference_time,mkg_learned_noise_std,ck_normalized_mae,ck_normalized_rmse,ck_r2,ck_mean_log_likelihood,ck_lf_training_time,ck_hf_training_time,ck_inference_time,ck_learned_noise_std,hk_normalized_mae,hk_normalized_rmse,hk_r2,hk_mean_log_likelihood,hk_lf_training_time,hk_hf_training_time,hk_inference_time,hk_learned_noise_std,sk_normalized_mae,sk_normalized_rmse,sk_r2,sk_mean_log_likelihood,sk_lf_training_time,sk_hf_training_time,sk_inference_time,sk_learned_noise_std,mkg_lf_training_time
10,0.3532603490051009,0.0447799057554297,0.9993241874196946,0.5021057917731548,,0.4623427391052246,0.0045788288116455,0.1357767638193937,0.0390073605665698,0.0211267900969295,0.9998495725975048,0.7235452433031161,4.117842435836792,1.219965934753418,0.0153150558471679,0.1099137995443642,0.0460528715072571,0.021449586610257,0.9998449407158312,0.7219034335882155,5.451560974121094,0.49465012550354,0.0075211524963378,0.1114974001730822,0.1096438705816138,0.027074794007033,0.999752946936468,0.5826705664124454,3.944082975387573,0.5067083835601807,0.0148568153381347,0.1063496986280227,2.01558804512024
11,0.1048107126736753,0.0259381440283506,0.9997732550014126,0.6854070482010998,,0.5338501930236816,0.005063772201538,0.0991497835185544,0.0708611787630654,0.0224226812892494,0.9998305525609426,0.7309440930269469,4.406698703765869,1.5017900466918943,0.0310332775115966,0.0986269580888994,0.0706236064201207,0.023069990181256,0.9998206279627004,0.7202380913943439,4.608820915222168,0.6138014793395996,0.0070252418518066,0.0982794276296998,0.0716987641457286,0.024542603179604,0.9997969975999632,0.6271404900994468,3.966097354888916,0.668895959854126,0.0146787166595458,0.1042317180882532,2.670549869537353
12,8.10271362195231,2.165290590687042,-0.5801281089574117,-2.927980170491056,,0.1326990127563476,0.0046205520629882,2.262459313982752e-05,6.929848698110353,1.8965469104512176,-0.2122357848200162,-4.955815236033645,3.30808424949646,0.2078249454498291,0.0204432010650634,2.262459313982752e-05,6.92861084770135,1.8402032586294608,-0.1412781753321275,-4.028097376907916,5.366246223449707,0.1646485328674316,0.0065517425537109,2.262459313982752e-05,2.744015947102979,0.8702231754622899,0.7447761758368296,-2.0859632014670706,4.34783411026001,0.2337920665740966,0.0204153060913085,0.919548465796484,2.2704198360443115
13,0.1006492296033956,0.0377265856811706,0.9995203163379552,0.5932682287867254,,0.4127671718597412,0.0040733814239501,0.0883450099223042,0.0685060496253294,0.0327641715973227,0.9996382085450763,0.6346753546173569,4.526476144790649,0.977459192276001,0.0134243965148925,0.0771413649781881,0.0747668608024635,0.0350522180832184,0.9995859136337568,0.625594766342384,4.650921106338501,0.367340087890625,0.0078427791595458,0.07298410807138,0.1547004943830647,0.0584018352141469,0.998850489584678,0.2263873957882011,4.098825693130493,0.3575973510742187,0.013892650604248,0.1455277078748562,2.5062379837036133
14,0.2547103823811208,0.0363322411188325,0.9995551185506396,0.70747871385153,,0.4003148078918457,0.0041906833648681,0.0902922137346065,0.2818273231316031,0.0385285772167607,0.9994997053428896,0.6841816403755353,4.171096563339233,0.9782629013061525,0.0147533416748046,0.088764485621811,0.2297037386039249,0.0344686397712785,0.9995995869603552,0.6989597551312934,4.788698196411133,0.4414772987365722,0.0075824260711669,0.0877490910513129,0.420968746459787,0.0550331314035702,0.9989792758937792,0.5635862578056424,4.045916557312012,0.4190874099731445,0.014805793762207,0.077133937339229,2.90439772605896
15,0.063964599156384,0.0279000360400727,0.9997376570184348,0.6787867294587318,,0.4892966747283935,0.0043387413024902,0.1218646024733059,0.1517841298074262,0.0235652440686426,0.9998128439779363,0.7383924800321254,4.034996747970581,1.3041865825653076,0.0137712955474853,0.1133872229458021,0.1475062520908059,0.0250396091611823,0.999788692450779,0.7171456136660758,5.689828395843506,0.4527688026428222,0.0073437690734863,0.1146217866396667,0.1506560622667638,0.0371998065895355,0.9995336185318,0.499148721202333,4.169052839279175,0.5714321136474609,0.0142929553985595,0.1154791648034256,2.500275135040283
16,0.1719159678036848,0.0234837763786538,0.9998141357798082,0.802830167606049,,0.4737019538879394,0.0045652389526367,0.1011279966356503,0.1795240478776121,0.0249651016888666,0.9997899481067666,0.7958565030975572,4.331315040588379,1.2589199542999268,0.0149142742156982,0.1027995818292749,0.160390830662793,0.0237129838446338,0.9998104899124092,0.8009291330669199,8.060570478439331,0.9547438621520996,0.0080485343933105,0.1006897573038404,0.2467060141097439,0.0316898800487957,0.9996615448614194,0.6305772233072123,9.170390844345093,0.5757935047149658,0.0147638320922851,0.1071863265117439,2.723313808441162
17,0.2576169825134392,0.0361675549807998,0.9995591425115375,0.6443897130695085,,0.6240849494934082,0.0047376155853271,0.112657491699812,0.0824117931997075,0.0141303572524304,0.9999327075708888,0.8424161920713968,5.026949882507324,1.474806785583496,0.0150327682495117,0.103686534929835,0.0568595967259628,0.0157558578975745,0.9999163349582736,0.8248909760713767,5.1194329261779785,1.3503544330596924,0.0081684589385986,0.1066591641863098,0.170677578424319,0.0239917519189666,0.9998060079887878,0.6723441345710053,4.323132038116455,0.7027180194854736,0.0164291858673095,0.0993859553961062,3.2470543384552
18,3.307116123908328,1.0169371724247849,0.6514635795680729,-2.331785387559344,,0.1534755229949951,0.0352480411529541,3.062456282361136e-05,4.211338618619603,1.091697110088583,0.5983347663099445,-2.6106761936677088,4.568089246749878,0.2315726280212402,0.0218424797058105,3.062456282361136e-05,5.440962914899658,1.454618691371813,0.2868871716757291,-2.6018090572234653,18.004566192626953,0.1509692668914795,0.0248746871948242,3.062456282361136e-05,1.49063222643041,0.6570133024238742,0.8545183403078102,-1.9518441772463888,11.767545223236084,0.239131212234497,0.0240139961242675,1.4679294481927765,2.919720411300659
19,0.6091886119032223,0.1003827652179641,0.9966039175044368,0.2716540557040584,,0.4515187740325928,0.0040926933288574,0.1416854863476733,0.4375474122258573,0.0888470890195319,0.9973396037447432,0.3580641858205225,5.454538583755493,1.1171019077301023,0.0147807598114013,0.1284686691419766,1.8487711667495272,0.3765665251503529,0.9522093053497866,-3236.578040890316,7.201606512069702,0.222266674041748,0.0076029300689697,2.9599575107038187e-05,0.6760123153210776,0.1069520428036525,0.9961448783257436,0.0528164094729985,6.724757432937622,0.4194748401641845,0.015214204788208,0.1789409485548558,4.57950758934021
