nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.74493283,0.06342588,0.9593839466437755,-8.338074,0.4287597,0.047449328,0.9794397501741174,-5.0,1.3035341897145154
