nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.54786646,0.065550774,0.9566169335798134,-8.619346,0.33440098,0.043802522,0.9824786943902049,-5.0,1.304565114604944
