nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.60469663,0.09276346,0.9131202624422204,-11.889516,0.38732925,0.066878445,0.9591548434840247,-5.0,1.3032476117530307
