nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.5392127,0.063552536,0.9592215749569948,-8.617895,0.34809163,0.045732714,0.9809004951723033,-5.0,1.3054308923855729
