nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
1.2430588,0.08107467,0.9336356239099837,-10.573846,0.44584295,0.060585145,0.9664802704775727,-5.0,1.3087829715492239
