nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.87347096,0.090421215,0.9174522472030273,-12.281834,0.5069183,0.06568011,0.9606054726550994,-5.0,1.3042751227687135
