nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.7218423,0.099342465,0.9003598236948901,-12.547957,0.45662645,0.07808541,0.9443188806659728,-5.0,1.302161012503292
