nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.6482935,0.08019529,0.9350674659028622,-9.725341,0.36331064,0.061086703,0.965922980929225,-5.0,1.3049134416451567
