,method,num_hf,num_lf,problem,seed
327,mf_rbf,10,30,mf_Hartman6,20
328,mf_rbf,10,50,mf_Hartman6,20
329,mf_rbf,10,100,mf_Hartman6,20
330,mf_rbf,10,30,mf_Hartman6,21
331,mf_rbf,10,50,mf_Hartman6,21
332,mf_rbf,10,100,mf_Hartman6,21
333,mf_rbf,10,30,mf_Hartman6,22
334,mf_rbf,10,50,mf_Hartman6,22
335,mf_rbf,10,100,mf_Hartman6,22
336,mf_rbf,10,30,mf_Hartman6,23
337,mf_rbf,10,50,mf_Hartman6,23
338,mf_rbf,10,100,mf_Hartman6,23
339,mf_rbf,10,30,mf_Hartman6,24
340,mf_rbf,10,50,mf_Hartman6,24
341,mf_rbf,10,100,mf_Hartman6,24
342,mf_rbf,10,30,mf_Hartman6,25
343,mf_rbf,10,50,mf_Hartman6,25
344,mf_rbf,10,100,mf_Hartman6,25
345,mf_rbf,10,30,mf_Hartman6,26
346,mf_rbf,10,50,mf_Hartman6,26
347,mf_rbf,10,100,mf_Hartman6,26
348,mf_rbf,10,30,mf_Hartman6,27
349,mf_rbf,10,50,mf_Hartman6,27
350,mf_rbf,10,100,mf_Hartman6,27
351,mf_rbf,10,30,mf_Hartman6,28
352,mf_rbf,10,50,mf_Hartman6,28
353,mf_rbf,10,100,mf_Hartman6,28
354,mf_rbf,10,30,mf_Hartman6,29
355,mf_rbf,10,50,mf_Hartman6,29
356,mf_rbf,10,100,mf_Hartman6,29
357,mf_rbf,10,30,mf_Hartman6,30
358,mf_rbf,10,50,mf_Hartman6,30
359,mf_rbf,10,100,mf_Hartman6,30
360,mf_rbf,10,30,mf_Himmelblau,1
361,mf_rbf,10,50,mf_Himmelblau,1
362,mf_rbf,10,100,mf_Himmelblau,1
363,mf_rbf,10,30,mf_Himmelblau,2
364,mf_rbf,10,50,mf_Himmelblau,2
365,mf_rbf,10,100,mf_Himmelblau,2
366,mf_rbf,10,30,mf_Himmelblau,3
367,mf_rbf,10,50,mf_Himmelblau,3
368,mf_rbf,10,100,mf_Himmelblau,3
369,mf_rbf,10,30,mf_Himmelblau,4
370,mf_rbf,10,50,mf_Himmelblau,4
371,mf_rbf,10,100,mf_Himmelblau,4
372,mf_rbf,10,30,mf_Himmelblau,5
373,mf_rbf,10,50,mf_Himmelblau,5
374,mf_rbf,10,100,mf_Himmelblau,5
375,mf_rbf,10,30,mf_Himmelblau,6
376,mf_rbf,10,50,mf_Himmelblau,6
377,mf_rbf,10,100,mf_Himmelblau,6
378,mf_rbf,10,30,mf_Himmelblau,7
379,mf_rbf,10,50,mf_Himmelblau,7
380,mf_rbf,10,100,mf_Himmelblau,7
381,mf_rbf,10,30,mf_Himmelblau,8
382,mf_rbf,10,50,mf_Himmelblau,8
383,mf_rbf,10,100,mf_Himmelblau,8
384,mf_rbf,10,30,mf_Himmelblau,9
385,mf_rbf,10,50,mf_Himmelblau,9
386,mf_rbf,10,100,mf_Himmelblau,9
387,mf_rbf,10,30,mf_Himmelblau,10
388,mf_rbf,10,50,mf_Himmelblau,10
389,mf_rbf,10,100,mf_Himmelblau,10
390,mf_rbf,10,30,mf_Himmelblau,11
391,mf_rbf,10,50,mf_Himmelblau,11
392,mf_rbf,10,100,mf_Himmelblau,11
393,mf_rbf,10,30,mf_Himmelblau,12
394,mf_rbf,10,50,mf_Himmelblau,12
395,mf_rbf,10,100,mf_Himmelblau,12
396,mf_rbf,10,30,mf_Himmelblau,13
397,mf_rbf,10,50,mf_Himmelblau,13
398,mf_rbf,10,100,mf_Himmelblau,13
399,mf_rbf,10,30,mf_Himmelblau,14
400,mf_rbf,10,50,mf_Himmelblau,14
401,mf_rbf,10,100,mf_Himmelblau,14
402,mf_rbf,10,30,mf_Himmelblau,15
403,mf_rbf,10,50,mf_Himmelblau,15
404,mf_rbf,10,100,mf_Himmelblau,15
405,mf_rbf,10,30,mf_Himmelblau,16
406,mf_rbf,10,50,mf_Himmelblau,16
407,mf_rbf,10,100,mf_Himmelblau,16
408,mf_rbf,10,30,mf_Himmelblau,17
409,mf_rbf,10,50,mf_Himmelblau,17
410,mf_rbf,10,100,mf_Himmelblau,17
411,mf_rbf,10,30,mf_Himmelblau,18
412,mf_rbf,10,50,mf_Himmelblau,18
413,mf_rbf,10,100,mf_Himmelblau,18
414,mf_rbf,10,30,mf_Himmelblau,19
415,mf_rbf,10,50,mf_Himmelblau,19
416,mf_rbf,10,100,mf_Himmelblau,19
417,mf_rbf,10,30,mf_Himmelblau,20
418,mf_rbf,10,50,mf_Himmelblau,20
419,mf_rbf,10,100,mf_Himmelblau,20
420,mf_rbf,10,30,mf_Himmelblau,21
421,mf_rbf,10,50,mf_Himmelblau,21
422,mf_rbf,10,100,mf_Himmelblau,21
423,mf_rbf,10,30,mf_Himmelblau,22
424,mf_rbf,10,50,mf_Himmelblau,22
425,mf_rbf,10,100,mf_Himmelblau,22
426,mf_rbf,10,30,mf_Himmelblau,23
427,mf_rbf,10,50,mf_Himmelblau,23
428,mf_rbf,10,100,mf_Himmelblau,23
429,mf_rbf,10,30,mf_Himmelblau,24
430,mf_rbf,10,50,mf_Himmelblau,24
431,mf_rbf,10,100,mf_Himmelblau,24
432,mf_rbf,10,30,mf_Himmelblau,25
433,mf_rbf,10,50,mf_Himmelblau,25
434,mf_rbf,10,100,mf_Himmelblau,25
435,mf_rbf,10,30,mf_Himmelblau,26
436,mf_rbf,10,50,mf_Himmelblau,26
437,mf_rbf,10,100,mf_Himmelblau,26
438,mf_rbf,10,30,mf_Himmelblau,27
439,mf_rbf,10,50,mf_Himmelblau,27
440,mf_rbf,10,100,mf_Himmelblau,27
441,mf_rbf,10,30,mf_Himmelblau,28
442,mf_rbf,10,50,mf_Himmelblau,28
443,mf_rbf,10,100,mf_Himmelblau,28
444,mf_rbf,10,30,mf_Himmelblau,29
445,mf_rbf,10,50,mf_Himmelblau,29
446,mf_rbf,10,100,mf_Himmelblau,29
447,mf_rbf,10,30,mf_Himmelblau,30
448,mf_rbf,10,50,mf_Himmelblau,30
449,mf_rbf,10,100,mf_Himmelblau,30
450,mf_rbf,10,30,mf_Sixhump,1
451,mf_rbf,10,50,mf_Sixhump,1
452,mf_rbf,10,100,mf_Sixhump,1
453,mf_rbf,10,30,mf_Sixhump,2
454,mf_rbf,10,50,mf_Sixhump,2
455,mf_rbf,10,100,mf_Sixhump,2
456,mf_rbf,10,30,mf_Sixhump,3
457,mf_rbf,10,50,mf_Sixhump,3
458,mf_rbf,10,100,mf_Sixhump,3
459,mf_rbf,10,30,mf_Sixhump,4
460,mf_rbf,10,50,mf_Sixhump,4
461,mf_rbf,10,100,mf_Sixhump,4
462,mf_rbf,10,30,mf_Sixhump,5
463,mf_rbf,10,50,mf_Sixhump,5
464,mf_rbf,10,100,mf_Sixhump,5
465,mf_rbf,10,30,mf_Sixhump,6
466,mf_rbf,10,50,mf_Sixhump,6
467,mf_rbf,10,100,mf_Sixhump,6
468,mf_rbf,10,30,mf_Sixhump,7
469,mf_rbf,10,50,mf_Sixhump,7
470,mf_rbf,10,100,mf_Sixhump,7
471,mf_rbf,10,30,mf_Sixhump,8
472,mf_rbf,10,50,mf_Sixhump,8
473,mf_rbf,10,100,mf_Sixhump,8
474,mf_rbf,10,30,mf_Sixhump,9
475,mf_rbf,10,50,mf_Sixhump,9
476,mf_rbf,10,100,mf_Sixhump,9
477,mf_rbf,10,30,mf_Sixhump,10
478,mf_rbf,10,50,mf_Sixhump,10
479,mf_rbf,10,100,mf_Sixhump,10
480,mf_rbf,10,30,mf_Sixhump,11
481,mf_rbf,10,50,mf_Sixhump,11
482,mf_rbf,10,100,mf_Sixhump,11
483,mf_rbf,10,30,mf_Sixhump,12
484,mf_rbf,10,50,mf_Sixhump,12
485,mf_rbf,10,100,mf_Sixhump,12
486,mf_rbf,10,30,mf_Sixhump,13
487,mf_rbf,10,50,mf_Sixhump,13
488,mf_rbf,10,100,mf_Sixhump,13
489,mf_rbf,10,30,mf_Sixhump,14
490,mf_rbf,10,50,mf_Sixhump,14
491,mf_rbf,10,100,mf_Sixhump,14
492,mf_rbf,10,30,mf_Sixhump,15
493,mf_rbf,10,50,mf_Sixhump,15
494,mf_rbf,10,100,mf_Sixhump,15
495,mf_rbf,10,30,mf_Sixhump,16
496,mf_rbf,10,50,mf_Sixhump,16
497,mf_rbf,10,100,mf_Sixhump,16
498,mf_rbf,10,30,mf_Sixhump,17
