,nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_re,beta_0,beta_1
0,0.8003934025764465,0.1340096741914749,0.0615994023672595,-117.97136688232422,0.0,0.0,0.0,0.0,0.0
1,1.591256618499756,0.1349922716617584,0.047787676982035,-113.15955352783205,0.0,0.0,0.0,0.0,0.0
2,0.92151939868927,0.134988322854042,0.0478433178651032,-117.1961898803711,0.0,0.0,0.0,0.0,0.0
3,1.0489710569381714,0.1355537474155426,0.0398502649586459,-104.96379852294922,0.0,0.0,0.0,0.0,0.0
4,0.6869188547134399,0.1339327096939087,0.0626769501276556,-129.935546875,0.0,0.0,0.0,0.0,0.0
5,0.891211211681366,0.1346220821142196,0.0530031246919741,-114.46057891845705,0.0,0.0,0.0,0.0,0.0
6,1.0662473440170288,0.1308463811874389,0.1053782929131613,-108.60005950927734,0.0,0.0,0.0,0.0,0.0
7,0.873100757598877,0.1335002034902572,0.0687209644863446,-107.23084259033205,0.0,0.0,0.0,0.0,0.0
8,1.2030143737792969,0.1355171352624893,0.0403688536455294,-118.48786163330078,0.0,0.0,0.0,0.0,0.0
9,1.6019965410232544,0.1357393562793731,0.0372189309074098,-102.95482635498048,0.0,0.0,0.0,0.0,0.0
10,1.1401829719543457,0.0910368412733078,0.5669377680769552,-69.53580474853516,0.4053587913513183,0.0786785930395126,0.682611112168547,0.0,0.0
11,0.6599419116973877,0.0872472673654556,0.6022413760940606,-60.2818603515625,0.3746642768383026,0.0778766497969627,0.6890481479708694,0.0,0.0
12,0.6123456358909607,0.0860204473137855,0.613348804764948,-57.22895812988281,0.3966771066188812,0.0769659951329231,0.6962779287444254,0.0,0.0
13,0.8160547018051147,0.0868266373872757,0.6060674133059887,-51.55994415283203,0.3874000310897827,0.0800647214055061,0.6713293600586508,0.0,0.0
14,0.688866138458252,0.0891546756029129,0.5846596344584206,-64.20016479492188,0.4251122176647186,0.0791477486491203,0.6788146760688754,0.0,0.0
15,0.4847249388694763,0.0848180726170539,0.6240823241887945,-69.21314239501953,0.4095609188079834,0.0767761468887329,0.6977744230521808,0.0,0.0
16,0.5323670506477356,0.0843164846301078,0.6285152766621958,-51.83260345458984,0.3774569928646087,0.1127432584762573,0.3482820249352001,0.0,0.0
17,0.5714197754859924,0.0850868374109268,0.6216962100427966,-55.62165832519531,0.4580402970314026,0.0785740464925766,0.6834539612605459,0.0,0.0
18,0.5082117319107056,0.086501158773899,0.6090152702901183,-54.12444686889648,0.4245755672454834,0.0790542215108871,0.6795733423567614,0.0,0.0
19,0.8894019722938538,0.0868748128414154,0.6056301817093208,-54.75785446166992,0.40999436378479,0.0788004621863365,0.6816270630013921,0.0,0.0
20,0.8933200240135193,0.1062011271715164,0.4106486920727806,-85.6729736328125,0.4058087468147278,0.0787210464477539,0.682268453868236,-5.0,1.26526368295157
21,0.7573709487915039,0.1072851940989494,0.3985554888190808,-91.39739990234376,0.3763501942157745,0.0780286565423011,0.6878331103396075,-5.0,1.2644448972110611
22,0.6041000485420227,0.1043517515063285,0.4309957883002959,-86.53858947753906,0.3948521018028259,0.0769820511341095,0.6961512372901899,-5.0,1.265326478425715
23,0.8572203516960144,0.1080943867564201,0.3894485623606861,-83.42874908447266,0.3883001506328583,0.0799568071961402,0.6722147250801774,-5.0,1.2653559949500168
24,0.7004187107086182,0.1065676435828208,0.4065738142602528,-80.65877532958984,0.4578057527542114,0.0859254449605941,0.6214509628639786,-4.310419914212708,1.3067347820817716
25,1.075799584388733,0.1032298058271408,0.4431654227629767,-113.83965301513672,0.4097214639186859,0.07674041390419,0.6980556910040946,-5.0,1.2653573195457095
26,0.6463221907615662,0.1047569662332534,0.4265680851166193,-90.10639190673828,0.3867629468441009,0.0769565030932426,0.6963528240004238,-4.387080305914035,1.264435121966253
27,0.715415358543396,0.1045279204845428,0.0,-99.82975006103516,0.4581306576728821,0.0785999968647956,0.683244815579419,-5.0,1.2644533083894902
28,0.7293245196342468,0.1087946221232414,0.3815126047685139,-83.45085144042969,0.4228349924087524,0.0791748091578483,0.678595038381324,-3.810893943156313,1.2640783477619724
29,1.5205219984054565,0.10544543713331223,0.4190061887452332,-79.13742065429688,0.41197669506073,0.07893400639295578,0.6805471214995691,-5.0,1.2649156964332426
