# 0.0, 0.3, 0.5, 1.0
9.975195763143558381e-01,9.807734337076999820e-01,9.543249044860715458e-01,8.620911014027559105e-01
9.976247985405966023e-01,9.747927147014453508e-01,9.424947996923028759e-01,8.843141661103849360e-01
