# 0.0, 0.3, 0.5, 1.0
8.577219064585665798e-02,1.971165277529699500e-01,3.055902399001634850e-01,1.294121287142238952e+00
8.393318960704279630e-02,8.153708639255494162e-02,9.078267246566443238e-02,1.355406687881922090e-01
