# 0.0, 0.3, 0.5, 1.0
2.741246722389788504e-01,6.033818503353599594e-01,1.081423043321030120e+00,1.985969477034734476e+00
2.698462060328459811e-01,6.125384851352238863e-05,4.379384856328231157e-01,9.542267128012518196e-01
