# 0.0, 0.3, 0.5, 1.0
1.526578724553401545e-01,4.990941371409442495e-01,8.191837977495789458e-01,1.311034822084201412e+00
1.513557408169474983e-01,1.067813164681826299e+00,1.418177578972513730e+00,1.836179572083779021e+00
