# 0.0, 0.3, 0.5, 1.0
-4.810669596562286432e-01,-9.939850690661109489e-01,-1.357596744781350395e+00,-4.760147528523139772e+04
-4.715337853250944344e-01,-4.767841991488326325e-01,-5.522947590383323613e-01,-7.896686888537927107e-01
