,mkg_normalized_mae,mkg_normalized_rmse,mkg_r2,mkg_mean_log_likelihood,mkg_lf_training_time,mkg_hf_training_time,mkg_inference_time,mkg_learned_noise_std,ck_normalized_mae,ck_normalized_rmse,ck_r2,ck_mean_log_likelihood,ck_lf_training_time,ck_hf_training_time,ck_inference_time,ck_learned_noise_std,hk_normalized_mae,hk_normalized_rmse,hk_r2,hk_mean_log_likelihood,hk_lf_training_time,hk_hf_training_time,hk_inference_time,hk_learned_noise_std,sk_normalized_mae,sk_normalized_rmse,sk_r2,sk_mean_log_likelihood,sk_lf_training_time,sk_hf_training_time,sk_inference_time,sk_learned_noise_std
330,2.0065160344319795,0.6154132170175397,0.6330921837826338,-1.889563535303874,23.601379871368408,0.764289140701294,0.0464279651641845,9.094905876202884e-06,2.214179336975953,0.6454876157958904,0.5963553933485576,-2.0622833949993,46.09155106544495,0.8911557197570801,0.1242995262145996,9.094905876202884e-06,1.98929486530526,0.608332999708747,0.6414860351508914,-1.843557470428208,31.38544964790344,0.5418574810028076,0.0463600158691406,9.094905876202884e-06,2.0010804286841823,0.612340344331581,0.6367471140452238,-1.086595117469904,39.78678512573242,0.6658518314361572,0.1401302814483642,9.310554481797209e-06
331,2.2102906287708954,0.618721857567482,0.6291363721015379,-1.5784907362065346,33.13275909423828,1.9408845901489256,0.074047565460205,0.1585493225743869,2.2542029073458423,0.6135388153087933,0.6353238072966702,-1.5767712186497844,67.19960618019104,2.979127883911133,0.1762349605560302,0.1612468637997542,2.2432708718427743,0.6218659888241088,0.6253575929075756,-1.606640243184493,46.760579109191895,1.4808506965637207,0.07786226272583,0.1613727774372208,2.194963632134103,0.6208930837488613,0.6265289268720724,-1.1010098191511466,58.93178009986877,1.829306602478028,0.1930115222930908,0.1620127463875582
332,1.550049764014391,0.336282416301745,0.8904451411087153,-0.5984836057185785,17.842427015304565,1.5460879802703855,0.051804780960083,0.3105736903917414,1.5465800138837025,0.3304105113887985,0.8942376637965099,-0.5895345511552317,52.99039173126221,1.91083574295044,0.150134801864624,0.3197448157205273,1.5143706978467388,0.3282739675975967,0.8956010300935453,-0.5861970843541118,38.73466610908508,1.349808692932129,0.0517106056213378,0.3204947781855935,1.496747690798972,0.3275705104436595,0.8960479830785968,-0.6237412360908113,40.86328434944153,1.607121229171753,0.1717901229858398,0.3164364883624118
333,1.200364599944244,0.3127545273169617,0.905238803567145,-0.5771311155054113,18.10210108757019,2.418520927429199,0.0596406459808349,0.3101005837191193,1.1110490176405798,0.3142638242595662,0.9043219958306484,-0.5765024453605252,56.67957758903504,4.54718804359436,0.1638123989105224,0.3041431401179563,1.1454771830642685,0.3036978532050814,0.9106474874576906,-0.5594318679771969,67.47678875923157,2.3408799171447754,0.0582101345062255,0.3104424093824492,1.144680479586211,0.303288957774541,0.9108879319519738,-0.5879952891057646,62.537500858306885,2.1928322315216064,0.1671595573425293,0.3102111271219279
334,0.747369947696889,0.2535397324512438,0.9377247642044328,-0.4670431661642807,21.57350778579712,2.629414319992065,0.0540547370910644,0.3263383715890237,1.017911660423646,0.302402212448695,0.9114082554936352,-0.5251875010770687,51.29731130599976,5.5034801959991455,0.1587278842926025,0.3159386496610652,0.7942549273329621,0.2621719032445854,0.9334120539641756,-0.4753762343273209,39.47400760650635,2.433683395385742,0.0547893047332763,0.325079234112036,0.7783665196462681,0.2637193032708493,0.9326236989502406,-0.5382445915706033,52.08324646949768,2.5186779499053955,0.1562824249267578,0.3232461365396454
335,1.2060399599962093,0.2742272524593616,0.927147484832798,-0.4946496671470349,16.17609214782715,4.468085050582886,0.0809249877929687,0.3228497129631872,1.192211430213546,0.2733671817295502,0.9276037491635052,-0.4934055115072434,68.12494897842407,8.213166952133179,0.1831030845642089,0.3260816315591864,1.1635394183310033,0.2750862256714775,0.9266903722243656,-0.495098666446111,52.482659101486206,4.431256055831909,0.0813519954681396,0.326193774141635,1.1699303174130615,0.2750313806318165,0.9267196013769676,-0.5397703889658702,55.704838037490845,4.478612899780273,0.1960070133209228,0.3272177119016086
336,2.4981294535943395,0.7304254819653742,0.4831373418334822,-1.503379643825828,35.77021098136902,0.6167445182800293,0.04787278175354,1.1893706357294365e-05,2.5100098933448978,0.7377024663328275,0.4727873817839687,-1.565760895012433,48.087197065353394,0.8089742660522461,0.1386952400207519,1.1893706357294365e-05,2.5066516324518027,0.7279553784221399,0.4866272133635149,-1.451915568737696,32.7835009098053,0.5101544857025146,0.0481801033020019,1.1893706357294365e-05,2.535487378686397,0.7376856803628626,0.4728113743145424,-1.1375848034246652,35.93483090400696,0.674727201461792,0.1478307247161865,1.2076811325494414e-05
337,2.4506907640449045,0.6636072899420671,0.573375667597794,-1.102560577064352,18.66308236122132,1.102886438369751,0.0476109981536865,0.2548669713766352,3.289890694249649,0.914082393258852,0.1905425719053943,-2.528206590265179,40.74004626274109,1.5690176486968994,0.1269638538360595,9.39939843020505e-06,3.2211865459360287,0.9310063244806744,0.1602914260067377,-2.554912553766711,35.10779285430908,0.9846274852752686,0.0469236373901367,9.39939843020505e-06,2.378734461651369,0.6673630156958571,0.5685329899222307,-1.0216983406583198,37.25560069084168,1.1659531593322754,0.1416339874267578,0.266800019615776
338,1.4495661798771309,0.4050984644316607,0.841019258187634,-0.6814310199038542,28.52930450439453,2.3826072216033936,0.0733096599578857,0.350417178168334,1.4042645573759915,0.3874186521289443,0.8545933138574046,-0.6555908268504436,65.43647074699402,4.576402187347412,0.1721017360687255,0.3569303397619942,1.4111013137134096,0.3979111364436297,0.8466105418643479,-0.6702543569821207,54.323790073394775,2.148901462554932,0.0614645481109619,0.3566211842418844,1.4020155990653551,0.3977756181529309,0.8467150050748616,-0.691082533588578,53.3265392780304,2.2484450340271,0.1720092296600341,0.3584424898071993
339,1.5885699272239295,0.3593539438867103,0.8748968755464799,-0.7782464315566173,19.41155171394348,2.1730425357818604,0.0677220821380615,0.1813408052635232,1.5973313765399817,0.3552609709210966,0.8777304477102302,-0.7844426622314259,43.66561508178711,3.4380507469177246,0.1572294235229492,0.1807506287694119,1.5703356970751905,0.3579787242731228,0.8758525632374877,-0.7905749656335186,40.17201042175293,2.040360450744629,0.0643515586853027,0.1806806684988098,1.5393915066147403,0.356758071933358,0.8766977670633126,-0.6041481879035484,38.10472249984741,2.2471790313720703,0.1698074340820312,0.1809788770379592
