nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.43663266,0.06856268,0.98684124012193,1.4425881,1.0127696,0.21634774,0.9695868296768021,-0.40632030920925166,0.8582313912138377
