nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.34666914,0.055943627,0.9912392659691659,1.4801978,0.95510024,0.21331629,0.970433148569938,-0.4124891348710316,0.8588684661315849
