nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.31152245,0.06373893,0.9886276853999667,1.4485886,0.99407566,0.21423008,0.9701792976569377,-0.412580080391305,0.8592801924492588
