nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.3890588,0.07556076,0.9840179710162399,1.4180684,0.97361654,0.21354318,0.9703702203700961,-0.4124426616578729,0.8590880686080115
