nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.51917225,0.076642744,0.9835569890207944,1.4148644,0.9787493,0.21718565,0.9693507931540083,-0.4046192284161076,0.8566862888642874
