,method,num_hf,num_lf,problem,seed
75,mf_rbf,12,60,Forrester_1a,1
76,mf_rbf,14,60,Forrester_1a,1
77,mf_rbf,16,60,Forrester_1a,1
78,mf_rbf,18,60,Forrester_1a,1
79,mf_rbf,20,60,Forrester_1a,1
80,mf_rbf,2,65,Forrester_1a,1
81,mf_rbf,4,65,Forrester_1a,1
82,mf_rbf,6,65,Forrester_1a,1
83,mf_rbf,8,65,Forrester_1a,1
84,mf_rbf,10,65,Forrester_1a,1
85,mf_rbf,12,65,Forrester_1a,1
86,mf_rbf,14,65,Forrester_1a,1
87,mf_rbf,16,65,Forrester_1a,1
88,mf_rbf,18,65,Forrester_1a,1
89,mf_rbf,20,65,Forrester_1a,1
90,mf_rbf,2,70,Forrester_1a,1
91,mf_rbf,4,70,Forrester_1a,1
92,mf_rbf,6,70,Forrester_1a,1
93,mf_rbf,8,70,Forrester_1a,1
94,mf_rbf,10,70,Forrester_1a,1
95,mf_rbf,12,70,Forrester_1a,1
96,mf_rbf,14,70,Forrester_1a,1
97,mf_rbf,16,70,Forrester_1a,1
98,mf_rbf,18,70,Forrester_1a,1
99,mf_rbf,20,70,Forrester_1a,1
100,mf_rbf,2,75,Forrester_1a,1
101,mf_rbf,4,75,Forrester_1a,1
102,mf_rbf,6,75,Forrester_1a,1
103,mf_rbf,8,75,Forrester_1a,1
104,mf_rbf,10,75,Forrester_1a,1
105,mf_rbf,12,75,Forrester_1a,1
106,mf_rbf,14,75,Forrester_1a,1
107,mf_rbf,16,75,Forrester_1a,1
108,mf_rbf,18,75,Forrester_1a,1
109,mf_rbf,20,75,Forrester_1a,1
110,mf_rbf,2,80,Forrester_1a,1
111,mf_rbf,4,80,Forrester_1a,1
112,mf_rbf,6,80,Forrester_1a,1
113,mf_rbf,8,80,Forrester_1a,1
114,mf_rbf,10,80,Forrester_1a,1
115,mf_rbf,12,80,Forrester_1a,1
116,mf_rbf,14,80,Forrester_1a,1
117,mf_rbf,16,80,Forrester_1a,1
118,mf_rbf,18,80,Forrester_1a,1
119,mf_rbf,20,80,Forrester_1a,1
120,mf_rbf,2,85,Forrester_1a,1
121,mf_rbf,4,85,Forrester_1a,1
122,mf_rbf,6,85,Forrester_1a,1
123,mf_rbf,8,85,Forrester_1a,1
124,mf_rbf,10,85,Forrester_1a,1
125,mf_rbf,12,85,Forrester_1a,1
126,mf_rbf,14,85,Forrester_1a,1
127,mf_rbf,16,85,Forrester_1a,1
128,mf_rbf,18,85,Forrester_1a,1
129,mf_rbf,20,85,Forrester_1a,1
130,mf_rbf,2,90,Forrester_1a,1
131,mf_rbf,4,90,Forrester_1a,1
132,mf_rbf,6,90,Forrester_1a,1
133,mf_rbf,8,90,Forrester_1a,1
134,mf_rbf,10,90,Forrester_1a,1
135,mf_rbf,12,90,Forrester_1a,1
136,mf_rbf,14,90,Forrester_1a,1
137,mf_rbf,16,90,Forrester_1a,1
138,mf_rbf,18,90,Forrester_1a,1
139,mf_rbf,20,90,Forrester_1a,1
140,mf_rbf,2,95,Forrester_1a,1
141,mf_rbf,4,95,Forrester_1a,1
142,mf_rbf,6,95,Forrester_1a,1
143,mf_rbf,8,95,Forrester_1a,1
144,mf_rbf,10,95,Forrester_1a,1
145,mf_rbf,12,95,Forrester_1a,1
146,mf_rbf,14,95,Forrester_1a,1
147,mf_rbf,16,95,Forrester_1a,1
148,mf_rbf,18,95,Forrester_1a,1
149,mf_rbf,20,95,Forrester_1a,1
150,mf_rbf,2,100,Forrester_1a,1
151,mf_rbf,4,100,Forrester_1a,1
152,mf_rbf,6,100,Forrester_1a,1
153,mf_rbf,8,100,Forrester_1a,1
154,mf_rbf,10,100,Forrester_1a,1
155,mf_rbf,12,100,Forrester_1a,1
156,mf_rbf,14,100,Forrester_1a,1
157,mf_rbf,16,100,Forrester_1a,1
158,mf_rbf,18,100,Forrester_1a,1
159,mf_rbf,20,100,Forrester_1a,1
160,mf_rbf,2,105,Forrester_1a,1
161,mf_rbf,4,105,Forrester_1a,1
162,mf_rbf,6,105,Forrester_1a,1
163,mf_rbf,8,105,Forrester_1a,1
164,mf_rbf,10,105,Forrester_1a,1
165,mf_rbf,12,105,Forrester_1a,1
166,mf_rbf,14,105,Forrester_1a,1
167,mf_rbf,16,105,Forrester_1a,1
168,mf_rbf,18,105,Forrester_1a,1
169,mf_rbf,20,105,Forrester_1a,1
170,mf_rbf,2,110,Forrester_1a,1
171,mf_rbf,4,110,Forrester_1a,1
172,mf_rbf,6,110,Forrester_1a,1
173,mf_rbf,8,110,Forrester_1a,1
174,mf_rbf,10,110,Forrester_1a,1
175,mf_rbf,12,110,Forrester_1a,1
176,mf_rbf,14,110,Forrester_1a,1
177,mf_rbf,16,110,Forrester_1a,1
178,mf_rbf,18,110,Forrester_1a,1
179,mf_rbf,20,110,Forrester_1a,1
180,mf_rbf,2,115,Forrester_1a,1
181,mf_rbf,4,115,Forrester_1a,1
182,mf_rbf,6,115,Forrester_1a,1
183,mf_rbf,8,115,Forrester_1a,1
184,mf_rbf,10,115,Forrester_1a,1
185,mf_rbf,12,115,Forrester_1a,1
186,mf_rbf,14,115,Forrester_1a,1
187,mf_rbf,16,115,Forrester_1a,1
188,mf_rbf,18,115,Forrester_1a,1
189,mf_rbf,20,115,Forrester_1a,1
190,mf_rbf,2,120,Forrester_1a,1
191,mf_rbf,4,120,Forrester_1a,1
192,mf_rbf,6,120,Forrester_1a,1
193,mf_rbf,8,120,Forrester_1a,1
194,mf_rbf,10,120,Forrester_1a,1
195,mf_rbf,12,120,Forrester_1a,1
196,mf_rbf,14,120,Forrester_1a,1
