,progress,normalized_mae,normalized_rmse,r2,log_likelihood,learned_noise_std,cpu_time
1754,finished,0.177853800965355,0.0367230607868885,0.9886461056395588,-1787.5692136173284,0.5375984952660482,35.02889323234558
1755,finished,0.072281658825457,0.0134389899747855,0.9984794511889052,1091.8050595775908,0.1392167860187714,26.16547083854676
1756,finished,0.1293667895205042,0.0248343302381828,0.9948075537465326,-820.1273607672275,0.3631993242552322,23.661875009536743
1757,finished,0.1194178641946942,0.0251269606194522,0.994684464483918,-1631.7127365387405,0.6219384811873666,25.441240787506104
1758,finished,0.0508943921457197,0.0111553260342869,0.9989523127910156,1237.2582638531562,0.1063943267316674,30.82877469062805
1759,finished,0.1470976309502981,0.0231632394814268,0.9954828376398852,-814.5033852272309,0.2749208967232161,20.31553030014038
1760,finished,0.2380803946432972,0.0394123217825759,0.986922306762681,-1770.969176246094,0.5171497387474947,24.74794054031372
1761,finished,0.0605704392559696,0.0133995005355967,0.9984883740916236,989.1933300072118,0.1162952041011575,28.210367918014526
1762,finished,0.1115274105059928,0.0228239448921103,0.9956142029998636,-712.682772829562,0.3131550334041776,38.91140651702881
1763,finished,0.1384387987251985,0.0268585594901028,0.9939265908588536,-1644.5353986414448,0.4772422307473257,24.01580834388733
1764,finished,0.0354726076417205,0.0082142120954671,0.999431933824403,1416.5915039078186,0.1201077614018612,28.21761059761048
1765,finished,0.1120789127936326,0.0233980051626746,0.9953908083019144,-738.5222237099119,0.3394085764415041,25.70562696456909
1766,finished,0.1268215896966997,0.0309364584440611,0.9919423519150083,-1606.0196412110736,0.488439628206583,24.531601190567017
1767,finished,0.037035511646021,0.0097756407976801,0.9991954415944408,1375.7291238247062,0.1123161889750023,32.6150975227356
1768,finished,0.0871768494692104,0.0186224861915573,0.9970802717770894,-650.410406478527,0.3250040750920169,36.17195749282837
1769,finished,0.1682953952103091,0.0322615257880393,0.9912373208012658,-1692.6648379624362,0.593846621460513,23.4529070854187
1770,finished,0.0646048866151194,0.0107795559018174,0.9990217072293646,1243.7227372334307,0.1209606794805212,23.37350058555603
1771,finished,0.2883238071195114,0.0309287861915344,0.9919463480185224,-845.8760757899606,0.3012649599623649,23.08742594718933
1772,finished,0.1014183343233721,0.0243660577725818,0.9950015236081062,-1588.02654724308,0.4609639806148201,29.44361186027527
1773,finished,0.0468566583786056,0.0093589206165645,0.999262573681852,1354.799649467084,0.1294769474131923,34.44040870666504
1774,finished,0.098817600808251,0.0200152837824349,0.9966271998374628,-670.8448739515187,0.3479495597810768,27.812340021133423
1775,finished,0.1510294350285701,0.0359499522187404,0.989119127006548,-1728.8917864110367,0.6115578465449453,35.08855175971985
1776,finished,0.0467974458945973,0.008931980646314,0.9993283196351492,1422.7642589039567,0.1069023152560675,35.74119973182678
1777,finished,0.1075411337754664,0.0213746873194469,0.996153491940395,-643.5976346298912,0.2978868385400011,37.102205753326416
1778,finished,0.0892784443041138,0.0232267151457504,0.995458046396523,-1602.1035013484357,0.5321850877777914,32.52304720878601
1779,finished,0.0276442097572005,0.0095452067725632,0.9992329250728728,1402.787901004855,0.1083323485465686,47.43662142753601
1780,finished,0.1096161100201154,0.0216335062712935,0.9960597758026456,-650.9140913260451,0.3431234021313052,25.228949785232544
1781,finished,0.1778761892960305,0.0352911549187003,0.9895142657157124,-1654.736255804518,0.5739280082799171,26.04910564422608
1782,finished,0.031547749738364,0.00827356185115,0.9994236953259208,1390.8265780823203,0.1014171716771178,34.06312322616577
1783,finished,0.0945769689379933,0.0201471700849406,0.9965826047480992,-663.9027434593285,0.3333950548081726,42.29119658470154
1784,finished,0.1616901258722575,0.0270517329112387,0.9938389137612648,-1620.2586157087796,0.5588497335769955,21.652714490890503
1785,finished,0.0392615271500484,0.0091531303948212,0.9992946471836912,1354.2987307488438,0.1096527697116814,43.03318977355957
1786,finished,0.0673692314839323,0.016226081876245,0.9977833637450074,-623.8113445219706,0.3055594356637866,41.21633577346802
1787,finished,0.1368052948153175,0.0311484714266939,0.991831532524634,-1712.7195553966817,0.5156206931513045,31.61074161529541
1788,finished,0.0370971393959568,0.0078861927280983,0.9994763972980832,1487.7572997872871,0.1025560663267761,37.76974987983704
1789,finished,0.0922219147665271,0.0204447366894336,0.99648091182107,-732.1702468865753,0.3429215575408577,49.95030093193054
1790,finished,0.0997609438922418,0.0261530735762922,0.9942414574889288,-1612.1559233616713,0.5338768951001357,32.060314416885376
1791,finished,0.0360568680215829,0.0088986611219455,0.9993333215106086,1347.680777524051,0.1130093129397789,34.85763955116272
1792,finished,0.0930121869989023,0.020067254375439,0.996609661840398,-669.8128661790053,0.3446122746775873,37.27841639518738
1793,finished,0.1126411438287604,0.0278748950814651,0.9934582553352,-1631.301320012269,0.5322621729423704,40.07862663269043
1794,finished,0.0739251218329548,0.0089805190529129,0.9993209996733008,1398.5987525280138,0.1155678920784247,37.78625965118408
1795,finished,0.0843490469794966,0.018606592194767,0.9970852535337752,-667.3688684599758,0.3236279593763354,51.91785359382629
1796,finished,0.1099196908533948,0.0272325508573713,0.9937562751995236,-1614.230721435879,0.532654924488403,43.81113314628601
1797,finished,0.032586841555754,0.0089134459135539,0.9993311043476734,1448.5034706386111,0.1193735562446173,46.15299987792969
1798,finished,0.1056771443770303,0.0222131336637391,0.995845806079096,-711.1783810956924,0.3818015436978193,26.945268630981445
1799,finished,0.1266420315432562,0.0233144330111779,0.9954236753897144,-1607.5199758235242,0.4854412766792236,35.77043318748474
1800,finished,0.3546823736049898,0.0420830441759293,0.9853980445484894,-609.5920098719503,0.0961006090090003,5.473818063735962
1801,finished,0.0930163879363219,0.0287621126956493,0.9931791532753274,-886.9050936477939,0.3413244780015499,9.820045471191406
1802,finished,0.5142174838812585,0.0528689976902637,0.9769538238467572,-2032.964874121922,0.7049851723515164,8.6445894241333
1803,finished,0.1262837176379229,0.0187441103408314,0.997103147467937,621.4041613757116,0.1265167195427565,10.004019737243652
1804,finished,0.21583282957157,0.0447063675291689,0.9835208240273744,-1619.4557863190614,0.2583585503383315,8.24288010597229
1805,finished,0.2230870939177208,0.0669471004442798,0.9630461010354178,-3019.883475053208,0.3467133173415618,8.768908739089966
1806,finished,0.0998575281951255,0.0179518739368704,0.9973428485855456,720.4083598809923,0.1696829479494157,8.701174020767212
