nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.64286387,0.08555947,0.6174817699306232,-67.20061,0.3738425,0.07963921,0.6748134954814955,-4.499062519459704,1.2591855296279593
