nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.5113118,0.08458088,0.6261819124724621,-79.57287,0.38888514,0.07787045,0.6890976500739374,-5.0,1.2647348536161804
