nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.8115258,0.09036833,0.5732746113327902,-64.67658,0.49457222,0.08501398,0.6294393815975772,-5.0,1.302376326895543
