nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.76720744,0.08700567,0.6044412637925505,-78.38926,0.46603912,0.07968018,0.6744788306995869,-4.217406534863767,1.264175599205515
