nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.812678,0.08642065,0.609742669362523,-77.2647,0.41469014,0.079456195,0.6763064128171156,-5.0,1.244092588148915
