,progress,normalized_mae,normalized_rmse,r2,cpu_time
274,finished,0.0005622434820595,6.829350847302832e-05,0.9999999999505346,1.7159383296966553
275,finished,0.0005701602343255,7.143987204709276e-05,0.9999999999458716,1.351998805999756
276,finished,0.0007163935266328,8.196469577160853e-05,0.999999999928748,1.6213159561157229
277,finished,0.0005180283873205,0.0001129092461668,0.9999999998647922,1.6237001419067385
278,finished,0.0006419764624759,7.945216666315295e-05,0.9999999999330494,1.8114702701568604
279,finished,0.0006435119478095,7.626776809643354e-05,0.9999999999383086,1.1306743621826172
280,finished,0.0004019619105719,7.591019474016572e-05,0.9999999999388856,1.6086599826812744
281,finished,0.0006557126102273,9.641613263513918e-05,0.999999999901408,1.7061114311218262
282,finished,0.0006436983391758,9.484780894838726e-05,0.9999999999045892,1.8902692794799805
283,finished,0.0004827918109867,5.8891550490396407e-05,0.9999999999632168,1.959431409835816
284,finished,0.0006171610511415,7.535569257698112e-05,0.9999999999397752,1.8993909358978271
285,finished,0.0004592943393202,5.7650143218551065e-05,0.9999999999647512,1.6996030807495115
286,finished,0.0004707108975132,6.081357035167771e-05,0.9999999999607768,1.544670343399048
287,finished,0.0004901603146515,9.768902874510269e-05,0.9999999998987874,2.055830955505371
288,finished,0.0005416143752623,6.509140624990334e-05,0.9999999999550644,1.3594136238098145
289,finished,0.000596474521418,6.982754653154365e-05,0.9999999999482874,1.6915926933288574
290,finished,0.000324910287096,6.452676899743403e-05,0.9999999999558408,1.5065972805023191
291,finished,0.0002438809874141,8.699310394532213e-05,0.9999999999197376,1.7493274211883545
292,finished,0.000338931683148,8.442279445855694e-05,0.9999999999244104,2.258041858673096
293,finished,0.0002600712706648,4.625235411566233e-05,0.9999999999773111,2.270682573318481
294,finished,0.0003072465816031,6.53497024136739e-05,0.9999999999547072,2.1436119079589844
295,finished,0.0002736640338539,4.804483928557088e-05,0.9999999999755186,1.9651720523834229
296,finished,0.0003118145784491,5.333679880583853e-05,0.9999999999698284,1.567927360534668
297,finished,0.0002604352957705,5.752713033219925e-05,0.9999999999649016,2.14013409614563
298,finished,0.0001670767099275,4.121384480607036e-05,0.9999999999819852,1.9352400302886963
299,finished,0.0001018997185329,3.523093241719512e-05,0.999999999986836,2.111722707748413
300,finished,0.0002784430581588,3.755678617109163e-05,0.9999999999850404,1.893716812133789
301,finished,0.0004428758420314,7.929789933228846e-05,0.9999999999333092,2.61411714553833
302,finished,0.0003948448945127,5.62871364386482e-05,0.9999999999663984,2.815934896469116
303,finished,0.0002870732311322,3.997373787066253e-05,0.999999999983053,2.492948055267334
304,finished,0.0004004341294878,5.1955651219198006e-05,0.9999999999713708,2.397038698196411
