nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2
1.0014159791560608,0.19906306548212344,0.5999207679966205,-53.92333168053802,1.616924,0.2615498,0.37529213238046544
1.631132963854866,0.2394422068540865,0.4211499893852978,-70.84352400752478,1.6603308,0.27486965,0.3100432679163022
