nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.9345589,0.12711106,0.8368709433740471,-14.254087,0.36354765,0.0697632,0.9555551877938468,-47.91689845382514,1.2649358143565899
