nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.73839575,0.12741804,0.8360820721103128,-14.538463,0.37910968,0.05537204,0.9720005651678961,-47.785506640216475,1.2664306970842383
