nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.95945144,0.13332608,0.8205287510325014,-15.2376375,0.44040355,0.061916616,0.9649907659941548,-46.88140487039953,1.2615624617863683
