nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.75648355,0.112188816,0.8729239432342953,-15.346562,0.34187874,0.059910662,0.9672224579466734,-31.968942788606626,1.2659476496466786
