nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
1.053907,0.12484007,0.8426478457835043,-14.112475,0.45366788,0.06415127,0.9624180960697284,-49.88376419554792,1.2644672994331554
