,method,noise_std,num_hf,num_lf,problem,seed
1499,scaled_kriging,0.5,10,200,mf_Booth,2
1500,scaled_kriging,0.1,15,200,mf_Booth,2
1501,scaled_kriging,0.3,15,200,mf_Booth,2
1502,scaled_kriging,0.5,15,200,mf_Booth,2
1503,scaled_kriging,0.1,20,200,mf_Booth,2
1504,scaled_kriging,0.3,20,200,mf_Booth,2
1505,scaled_kriging,0.5,20,200,mf_Booth,2
1506,scaled_kriging,0.1,25,200,mf_Booth,2
1507,scaled_kriging,0.3,25,200,mf_Booth,2
1508,scaled_kriging,0.5,25,200,mf_Booth,2
1509,scaled_kriging,0.1,30,200,mf_Booth,2
1510,scaled_kriging,0.3,30,200,mf_Booth,2
1511,scaled_kriging,0.5,30,200,mf_Booth,2
1512,scaled_kriging,0.1,5,50,mf_Booth,3
1513,scaled_kriging,0.3,5,50,mf_Booth,3
1514,scaled_kriging,0.5,5,50,mf_Booth,3
1515,scaled_kriging,0.1,10,50,mf_Booth,3
1516,scaled_kriging,0.3,10,50,mf_Booth,3
1517,scaled_kriging,0.5,10,50,mf_Booth,3
1518,scaled_kriging,0.1,15,50,mf_Booth,3
1519,scaled_kriging,0.3,15,50,mf_Booth,3
1520,scaled_kriging,0.5,15,50,mf_Booth,3
1521,scaled_kriging,0.1,20,50,mf_Booth,3
1522,scaled_kriging,0.3,20,50,mf_Booth,3
1523,scaled_kriging,0.5,20,50,mf_Booth,3
1524,scaled_kriging,0.1,25,50,mf_Booth,3
1525,scaled_kriging,0.3,25,50,mf_Booth,3
1526,scaled_kriging,0.5,25,50,mf_Booth,3
1527,scaled_kriging,0.1,30,50,mf_Booth,3
1528,scaled_kriging,0.3,30,50,mf_Booth,3
1529,scaled_kriging,0.5,30,50,mf_Booth,3
1530,scaled_kriging,0.1,5,75,mf_Booth,3
1531,scaled_kriging,0.3,5,75,mf_Booth,3
1532,scaled_kriging,0.5,5,75,mf_Booth,3
1533,scaled_kriging,0.1,10,75,mf_Booth,3
1534,scaled_kriging,0.3,10,75,mf_Booth,3
1535,scaled_kriging,0.5,10,75,mf_Booth,3
1536,scaled_kriging,0.1,15,75,mf_Booth,3
1537,scaled_kriging,0.3,15,75,mf_Booth,3
1538,scaled_kriging,0.5,15,75,mf_Booth,3
1539,scaled_kriging,0.1,20,75,mf_Booth,3
1540,scaled_kriging,0.3,20,75,mf_Booth,3
1541,scaled_kriging,0.5,20,75,mf_Booth,3
1542,scaled_kriging,0.1,25,75,mf_Booth,3
1543,scaled_kriging,0.3,25,75,mf_Booth,3
1544,scaled_kriging,0.5,25,75,mf_Booth,3
1545,scaled_kriging,0.1,30,75,mf_Booth,3
1546,scaled_kriging,0.3,30,75,mf_Booth,3
1547,scaled_kriging,0.5,30,75,mf_Booth,3
1548,scaled_kriging,0.1,5,100,mf_Booth,3
1549,scaled_kriging,0.3,5,100,mf_Booth,3
1550,scaled_kriging,0.5,5,100,mf_Booth,3
1551,scaled_kriging,0.1,10,100,mf_Booth,3
1552,scaled_kriging,0.3,10,100,mf_Booth,3
1553,scaled_kriging,0.5,10,100,mf_Booth,3
1554,scaled_kriging,0.1,15,100,mf_Booth,3
1555,scaled_kriging,0.3,15,100,mf_Booth,3
1556,scaled_kriging,0.5,15,100,mf_Booth,3
1557,scaled_kriging,0.1,20,100,mf_Booth,3
1558,scaled_kriging,0.3,20,100,mf_Booth,3
1559,scaled_kriging,0.5,20,100,mf_Booth,3
1560,scaled_kriging,0.1,25,100,mf_Booth,3
1561,scaled_kriging,0.3,25,100,mf_Booth,3
1562,scaled_kriging,0.5,25,100,mf_Booth,3
1563,scaled_kriging,0.1,30,100,mf_Booth,3
1564,scaled_kriging,0.3,30,100,mf_Booth,3
1565,scaled_kriging,0.5,30,100,mf_Booth,3
1566,scaled_kriging,0.1,5,125,mf_Booth,3
1567,scaled_kriging,0.3,5,125,mf_Booth,3
1568,scaled_kriging,0.5,5,125,mf_Booth,3
1569,scaled_kriging,0.1,10,125,mf_Booth,3
1570,scaled_kriging,0.3,10,125,mf_Booth,3
1571,scaled_kriging,0.5,10,125,mf_Booth,3
1572,scaled_kriging,0.1,15,125,mf_Booth,3
1573,scaled_kriging,0.3,15,125,mf_Booth,3
1574,scaled_kriging,0.5,15,125,mf_Booth,3
1575,scaled_kriging,0.1,20,125,mf_Booth,3
1576,scaled_kriging,0.3,20,125,mf_Booth,3
1577,scaled_kriging,0.5,20,125,mf_Booth,3
1578,scaled_kriging,0.1,25,125,mf_Booth,3
1579,scaled_kriging,0.3,25,125,mf_Booth,3
1580,scaled_kriging,0.5,25,125,mf_Booth,3
1581,scaled_kriging,0.1,30,125,mf_Booth,3
1582,scaled_kriging,0.3,30,125,mf_Booth,3
1583,scaled_kriging,0.5,30,125,mf_Booth,3
1584,scaled_kriging,0.1,5,150,mf_Booth,3
1585,scaled_kriging,0.3,5,150,mf_Booth,3
1586,scaled_kriging,0.5,5,150,mf_Booth,3
1587,scaled_kriging,0.1,10,150,mf_Booth,3
1588,scaled_kriging,0.3,10,150,mf_Booth,3
1589,scaled_kriging,0.5,10,150,mf_Booth,3
1590,scaled_kriging,0.1,15,150,mf_Booth,3
1591,scaled_kriging,0.3,15,150,mf_Booth,3
1592,scaled_kriging,0.5,15,150,mf_Booth,3
1593,scaled_kriging,0.1,20,150,mf_Booth,3
1594,scaled_kriging,0.3,20,150,mf_Booth,3
1595,scaled_kriging,0.5,20,150,mf_Booth,3
1596,scaled_kriging,0.1,25,150,mf_Booth,3
1597,scaled_kriging,0.3,25,150,mf_Booth,3
1598,scaled_kriging,0.5,25,150,mf_Booth,3
1599,scaled_kriging,0.1,30,150,mf_Booth,3
1600,scaled_kriging,0.3,30,150,mf_Booth,3
1601,scaled_kriging,0.5,30,150,mf_Booth,3
1602,scaled_kriging,0.1,5,175,mf_Booth,3
1603,scaled_kriging,0.3,5,175,mf_Booth,3
1604,scaled_kriging,0.5,5,175,mf_Booth,3
1605,scaled_kriging,0.1,10,175,mf_Booth,3
1606,scaled_kriging,0.3,10,175,mf_Booth,3
1607,scaled_kriging,0.5,10,175,mf_Booth,3
1608,scaled_kriging,0.1,15,175,mf_Booth,3
1609,scaled_kriging,0.3,15,175,mf_Booth,3
1610,scaled_kriging,0.5,15,175,mf_Booth,3
1611,scaled_kriging,0.1,20,175,mf_Booth,3
1612,scaled_kriging,0.3,20,175,mf_Booth,3
1613,scaled_kriging,0.5,20,175,mf_Booth,3
1614,scaled_kriging,0.1,25,175,mf_Booth,3
1615,scaled_kriging,0.3,25,175,mf_Booth,3
1616,scaled_kriging,0.5,25,175,mf_Booth,3
1617,scaled_kriging,0.1,30,175,mf_Booth,3
1618,scaled_kriging,0.3,30,175,mf_Booth,3
1619,scaled_kriging,0.5,30,175,mf_Booth,3
1620,scaled_kriging,0.1,5,200,mf_Booth,3
1621,scaled_kriging,0.3,5,200,mf_Booth,3
1622,scaled_kriging,0.5,5,200,mf_Booth,3
1623,scaled_kriging,0.1,10,200,mf_Booth,3
1624,scaled_kriging,0.3,10,200,mf_Booth,3
1625,scaled_kriging,0.5,10,200,mf_Booth,3
1626,scaled_kriging,0.1,15,200,mf_Booth,3
1627,scaled_kriging,0.3,15,200,mf_Booth,3
1628,scaled_kriging,0.5,15,200,mf_Booth,3
1629,scaled_kriging,0.1,20,200,mf_Booth,3
1630,scaled_kriging,0.3,20,200,mf_Booth,3
1631,scaled_kriging,0.5,20,200,mf_Booth,3
1632,scaled_kriging,0.1,25,200,mf_Booth,3
1633,scaled_kriging,0.3,25,200,mf_Booth,3
1634,scaled_kriging,0.5,25,200,mf_Booth,3
1635,scaled_kriging,0.1,30,200,mf_Booth,3
1636,scaled_kriging,0.3,30,200,mf_Booth,3
1637,scaled_kriging,0.5,30,200,mf_Booth,3
1638,scaled_kriging,0.1,5,50,mf_Booth,4
1639,scaled_kriging,0.3,5,50,mf_Booth,4
1640,scaled_kriging,0.5,5,50,mf_Booth,4
1641,scaled_kriging,0.1,10,50,mf_Booth,4
1642,scaled_kriging,0.3,10,50,mf_Booth,4
1643,scaled_kriging,0.5,10,50,mf_Booth,4
1644,scaled_kriging,0.1,15,50,mf_Booth,4
1645,scaled_kriging,0.3,15,50,mf_Booth,4
1646,scaled_kriging,0.5,15,50,mf_Booth,4
1647,scaled_kriging,0.1,20,50,mf_Booth,4
1648,scaled_kriging,0.3,20,50,mf_Booth,4
1649,scaled_kriging,0.5,20,50,mf_Booth,4
1650,scaled_kriging,0.1,25,50,mf_Booth,4
1651,scaled_kriging,0.3,25,50,mf_Booth,4
1652,scaled_kriging,0.5,25,50,mf_Booth,4
1653,scaled_kriging,0.1,30,50,mf_Booth,4
1654,scaled_kriging,0.3,30,50,mf_Booth,4
1655,scaled_kriging,0.5,30,50,mf_Booth,4
1656,scaled_kriging,0.1,5,75,mf_Booth,4
1657,scaled_kriging,0.3,5,75,mf_Booth,4
1658,scaled_kriging,0.5,5,75,mf_Booth,4
1659,scaled_kriging,0.1,10,75,mf_Booth,4
1660,scaled_kriging,0.3,10,75,mf_Booth,4
1661,scaled_kriging,0.5,10,75,mf_Booth,4
1662,scaled_kriging,0.1,15,75,mf_Booth,4
1663,scaled_kriging,0.3,15,75,mf_Booth,4
1664,scaled_kriging,0.5,15,75,mf_Booth,4
1665,scaled_kriging,0.1,20,75,mf_Booth,4
1666,scaled_kriging,0.3,20,75,mf_Booth,4
1667,scaled_kriging,0.5,20,75,mf_Booth,4
1668,scaled_kriging,0.1,25,75,mf_Booth,4
1669,scaled_kriging,0.3,25,75,mf_Booth,4
1670,scaled_kriging,0.5,25,75,mf_Booth,4
1671,scaled_kriging,0.1,30,75,mf_Booth,4
1672,scaled_kriging,0.3,30,75,mf_Booth,4
1673,scaled_kriging,0.5,30,75,mf_Booth,4
1674,scaled_kriging,0.1,5,100,mf_Booth,4
1675,scaled_kriging,0.3,5,100,mf_Booth,4
1676,scaled_kriging,0.5,5,100,mf_Booth,4
1677,scaled_kriging,0.1,10,100,mf_Booth,4
1678,scaled_kriging,0.3,10,100,mf_Booth,4
1679,scaled_kriging,0.5,10,100,mf_Booth,4
1680,scaled_kriging,0.1,15,100,mf_Booth,4
1681,scaled_kriging,0.3,15,100,mf_Booth,4
1682,scaled_kriging,0.5,15,100,mf_Booth,4
1683,scaled_kriging,0.1,20,100,mf_Booth,4
1684,scaled_kriging,0.3,20,100,mf_Booth,4
1685,scaled_kriging,0.5,20,100,mf_Booth,4
1686,scaled_kriging,0.1,25,100,mf_Booth,4
1687,scaled_kriging,0.3,25,100,mf_Booth,4
1688,scaled_kriging,0.5,25,100,mf_Booth,4
1689,scaled_kriging,0.1,30,100,mf_Booth,4
1690,scaled_kriging,0.3,30,100,mf_Booth,4
1691,scaled_kriging,0.5,30,100,mf_Booth,4
1692,scaled_kriging,0.1,5,125,mf_Booth,4
1693,scaled_kriging,0.3,5,125,mf_Booth,4
1694,scaled_kriging,0.5,5,125,mf_Booth,4
1695,scaled_kriging,0.1,10,125,mf_Booth,4
1696,scaled_kriging,0.3,10,125,mf_Booth,4
1697,scaled_kriging,0.5,10,125,mf_Booth,4
1698,scaled_kriging,0.1,15,125,mf_Booth,4
1699,scaled_kriging,0.3,15,125,mf_Booth,4
1700,scaled_kriging,0.5,15,125,mf_Booth,4
1701,scaled_kriging,0.1,20,125,mf_Booth,4
1702,scaled_kriging,0.3,20,125,mf_Booth,4
1703,scaled_kriging,0.5,20,125,mf_Booth,4
1704,scaled_kriging,0.1,25,125,mf_Booth,4
1705,scaled_kriging,0.3,25,125,mf_Booth,4
1706,scaled_kriging,0.5,25,125,mf_Booth,4
1707,scaled_kriging,0.1,30,125,mf_Booth,4
1708,scaled_kriging,0.3,30,125,mf_Booth,4
1709,scaled_kriging,0.5,30,125,mf_Booth,4
1710,scaled_kriging,0.1,5,150,mf_Booth,4
1711,scaled_kriging,0.3,5,150,mf_Booth,4
1712,scaled_kriging,0.5,5,150,mf_Booth,4
1713,scaled_kriging,0.1,10,150,mf_Booth,4
1714,scaled_kriging,0.3,10,150,mf_Booth,4
1715,scaled_kriging,0.5,10,150,mf_Booth,4
1716,scaled_kriging,0.1,15,150,mf_Booth,4
1717,scaled_kriging,0.3,15,150,mf_Booth,4
1718,scaled_kriging,0.5,15,150,mf_Booth,4
1719,scaled_kriging,0.1,20,150,mf_Booth,4
1720,scaled_kriging,0.3,20,150,mf_Booth,4
1721,scaled_kriging,0.5,20,150,mf_Booth,4
1722,scaled_kriging,0.1,25,150,mf_Booth,4
1723,scaled_kriging,0.3,25,150,mf_Booth,4
1724,scaled_kriging,0.5,25,150,mf_Booth,4
1725,scaled_kriging,0.1,30,150,mf_Booth,4
1726,scaled_kriging,0.3,30,150,mf_Booth,4
1727,scaled_kriging,0.5,30,150,mf_Booth,4
1728,scaled_kriging,0.1,5,175,mf_Booth,4
1729,scaled_kriging,0.3,5,175,mf_Booth,4
1730,scaled_kriging,0.5,5,175,mf_Booth,4
1731,scaled_kriging,0.1,10,175,mf_Booth,4
1732,scaled_kriging,0.3,10,175,mf_Booth,4
1733,scaled_kriging,0.5,10,175,mf_Booth,4
1734,scaled_kriging,0.1,15,175,mf_Booth,4
1735,scaled_kriging,0.3,15,175,mf_Booth,4
1736,scaled_kriging,0.5,15,175,mf_Booth,4
1737,scaled_kriging,0.1,20,175,mf_Booth,4
1738,scaled_kriging,0.3,20,175,mf_Booth,4
1739,scaled_kriging,0.5,20,175,mf_Booth,4
1740,scaled_kriging,0.1,25,175,mf_Booth,4
1741,scaled_kriging,0.3,25,175,mf_Booth,4
1742,scaled_kriging,0.5,25,175,mf_Booth,4
1743,scaled_kriging,0.1,30,175,mf_Booth,4
1744,scaled_kriging,0.3,30,175,mf_Booth,4
1745,scaled_kriging,0.5,30,175,mf_Booth,4
1746,scaled_kriging,0.1,5,200,mf_Booth,4
1747,scaled_kriging,0.3,5,200,mf_Booth,4
1748,scaled_kriging,0.5,5,200,mf_Booth,4
1749,scaled_kriging,0.1,10,200,mf_Booth,4
1750,scaled_kriging,0.3,10,200,mf_Booth,4
1751,scaled_kriging,0.5,10,200,mf_Booth,4
1752,scaled_kriging,0.1,15,200,mf_Booth,4
1753,scaled_kriging,0.3,15,200,mf_Booth,4
1754,scaled_kriging,0.5,15,200,mf_Booth,4
1755,scaled_kriging,0.1,20,200,mf_Booth,4
1756,scaled_kriging,0.3,20,200,mf_Booth,4
1757,scaled_kriging,0.5,20,200,mf_Booth,4
1758,scaled_kriging,0.1,25,200,mf_Booth,4
1759,scaled_kriging,0.3,25,200,mf_Booth,4
1760,scaled_kriging,0.5,25,200,mf_Booth,4
1761,scaled_kriging,0.1,30,200,mf_Booth,4
1762,scaled_kriging,0.3,30,200,mf_Booth,4
1763,scaled_kriging,0.5,30,200,mf_Booth,4
1764,scaled_kriging,0.1,5,50,mf_Booth,5
1765,scaled_kriging,0.3,5,50,mf_Booth,5
1766,scaled_kriging,0.5,5,50,mf_Booth,5
1767,scaled_kriging,0.1,10,50,mf_Booth,5
1768,scaled_kriging,0.3,10,50,mf_Booth,5
1769,scaled_kriging,0.5,10,50,mf_Booth,5
1770,scaled_kriging,0.1,15,50,mf_Booth,5
1771,scaled_kriging,0.3,15,50,mf_Booth,5
1772,scaled_kriging,0.5,15,50,mf_Booth,5
1773,scaled_kriging,0.1,20,50,mf_Booth,5
1774,scaled_kriging,0.3,20,50,mf_Booth,5
1775,scaled_kriging,0.5,20,50,mf_Booth,5
1776,scaled_kriging,0.1,25,50,mf_Booth,5
1777,scaled_kriging,0.3,25,50,mf_Booth,5
1778,scaled_kriging,0.5,25,50,mf_Booth,5
1779,scaled_kriging,0.1,30,50,mf_Booth,5
1780,scaled_kriging,0.3,30,50,mf_Booth,5
1781,scaled_kriging,0.5,30,50,mf_Booth,5
1782,scaled_kriging,0.1,5,75,mf_Booth,5
1783,scaled_kriging,0.3,5,75,mf_Booth,5
1784,scaled_kriging,0.5,5,75,mf_Booth,5
1785,scaled_kriging,0.1,10,75,mf_Booth,5
1786,scaled_kriging,0.3,10,75,mf_Booth,5
1787,scaled_kriging,0.5,10,75,mf_Booth,5
1788,scaled_kriging,0.1,15,75,mf_Booth,5
1789,scaled_kriging,0.3,15,75,mf_Booth,5
1790,scaled_kriging,0.5,15,75,mf_Booth,5
1791,scaled_kriging,0.1,20,75,mf_Booth,5
1792,scaled_kriging,0.3,20,75,mf_Booth,5
1793,scaled_kriging,0.5,20,75,mf_Booth,5
1794,scaled_kriging,0.1,25,75,mf_Booth,5
1795,scaled_kriging,0.3,25,75,mf_Booth,5
1796,scaled_kriging,0.5,25,75,mf_Booth,5
1797,scaled_kriging,0.1,30,75,mf_Booth,5
1798,scaled_kriging,0.3,30,75,mf_Booth,5
1799,scaled_kriging,0.5,30,75,mf_Booth,5
1800,scaled_kriging,0.1,5,100,mf_Booth,5
1801,scaled_kriging,0.3,5,100,mf_Booth,5
1802,scaled_kriging,0.5,5,100,mf_Booth,5
1803,scaled_kriging,0.1,10,100,mf_Booth,5
1804,scaled_kriging,0.3,10,100,mf_Booth,5
1805,scaled_kriging,0.5,10,100,mf_Booth,5
1806,scaled_kriging,0.1,15,100,mf_Booth,5
1807,scaled_kriging,0.3,15,100,mf_Booth,5
1808,scaled_kriging,0.5,15,100,mf_Booth,5
1809,scaled_kriging,0.1,20,100,mf_Booth,5
1810,scaled_kriging,0.3,20,100,mf_Booth,5
1811,scaled_kriging,0.5,20,100,mf_Booth,5
1812,scaled_kriging,0.1,25,100,mf_Booth,5
1813,scaled_kriging,0.3,25,100,mf_Booth,5
1814,scaled_kriging,0.5,25,100,mf_Booth,5
1815,scaled_kriging,0.1,30,100,mf_Booth,5
1816,scaled_kriging,0.3,30,100,mf_Booth,5
1817,scaled_kriging,0.5,30,100,mf_Booth,5
1818,scaled_kriging,0.1,5,125,mf_Booth,5
1819,scaled_kriging,0.3,5,125,mf_Booth,5
1820,scaled_kriging,0.5,5,125,mf_Booth,5
1821,scaled_kriging,0.1,10,125,mf_Booth,5
1822,scaled_kriging,0.3,10,125,mf_Booth,5
1823,scaled_kriging,0.5,10,125,mf_Booth,5
1824,scaled_kriging,0.1,15,125,mf_Booth,5
1825,scaled_kriging,0.3,15,125,mf_Booth,5
1826,scaled_kriging,0.5,15,125,mf_Booth,5
1827,scaled_kriging,0.1,20,125,mf_Booth,5
1828,scaled_kriging,0.3,20,125,mf_Booth,5
1829,scaled_kriging,0.5,20,125,mf_Booth,5
1830,scaled_kriging,0.1,25,125,mf_Booth,5
1831,scaled_kriging,0.3,25,125,mf_Booth,5
1832,scaled_kriging,0.5,25,125,mf_Booth,5
1833,scaled_kriging,0.1,30,125,mf_Booth,5
1834,scaled_kriging,0.3,30,125,mf_Booth,5
1835,scaled_kriging,0.5,30,125,mf_Booth,5
1836,scaled_kriging,0.1,5,150,mf_Booth,5
1837,scaled_kriging,0.3,5,150,mf_Booth,5
1838,scaled_kriging,0.5,5,150,mf_Booth,5
1839,scaled_kriging,0.1,10,150,mf_Booth,5
1840,scaled_kriging,0.3,10,150,mf_Booth,5
1841,scaled_kriging,0.5,10,150,mf_Booth,5
1842,scaled_kriging,0.1,15,150,mf_Booth,5
1843,scaled_kriging,0.3,15,150,mf_Booth,5
1844,scaled_kriging,0.5,15,150,mf_Booth,5
1845,scaled_kriging,0.1,20,150,mf_Booth,5
1846,scaled_kriging,0.3,20,150,mf_Booth,5
1847,scaled_kriging,0.5,20,150,mf_Booth,5
1848,scaled_kriging,0.1,25,150,mf_Booth,5
1849,scaled_kriging,0.3,25,150,mf_Booth,5
1850,scaled_kriging,0.5,25,150,mf_Booth,5
1851,scaled_kriging,0.1,30,150,mf_Booth,5
1852,scaled_kriging,0.3,30,150,mf_Booth,5
1853,scaled_kriging,0.5,30,150,mf_Booth,5
1854,scaled_kriging,0.1,5,175,mf_Booth,5
1855,scaled_kriging,0.3,5,175,mf_Booth,5
1856,scaled_kriging,0.5,5,175,mf_Booth,5
1857,scaled_kriging,0.1,10,175,mf_Booth,5
1858,scaled_kriging,0.3,10,175,mf_Booth,5
1859,scaled_kriging,0.5,10,175,mf_Booth,5
1860,scaled_kriging,0.1,15,175,mf_Booth,5
1861,scaled_kriging,0.3,15,175,mf_Booth,5
1862,scaled_kriging,0.5,15,175,mf_Booth,5
1863,scaled_kriging,0.1,20,175,mf_Booth,5
1864,scaled_kriging,0.3,20,175,mf_Booth,5
1865,scaled_kriging,0.5,20,175,mf_Booth,5
1866,scaled_kriging,0.1,25,175,mf_Booth,5
1867,scaled_kriging,0.3,25,175,mf_Booth,5
1868,scaled_kriging,0.5,25,175,mf_Booth,5
1869,scaled_kriging,0.1,30,175,mf_Booth,5
1870,scaled_kriging,0.3,30,175,mf_Booth,5
1871,scaled_kriging,0.5,30,175,mf_Booth,5
1872,scaled_kriging,0.1,5,200,mf_Booth,5
1873,scaled_kriging,0.3,5,200,mf_Booth,5
1874,scaled_kriging,0.5,5,200,mf_Booth,5
1875,scaled_kriging,0.1,10,200,mf_Booth,5
1876,scaled_kriging,0.3,10,200,mf_Booth,5
1877,scaled_kriging,0.5,10,200,mf_Booth,5
1878,scaled_kriging,0.1,15,200,mf_Booth,5
1879,scaled_kriging,0.3,15,200,mf_Booth,5
1880,scaled_kriging,0.5,15,200,mf_Booth,5
1881,scaled_kriging,0.1,20,200,mf_Booth,5
1882,scaled_kriging,0.3,20,200,mf_Booth,5
1883,scaled_kriging,0.5,20,200,mf_Booth,5
1884,scaled_kriging,0.1,25,200,mf_Booth,5
1885,scaled_kriging,0.3,25,200,mf_Booth,5
1886,scaled_kriging,0.5,25,200,mf_Booth,5
1887,scaled_kriging,0.1,30,200,mf_Booth,5
1888,scaled_kriging,0.3,30,200,mf_Booth,5
1889,scaled_kriging,0.5,30,200,mf_Booth,5
1890,scaled_kriging,0.1,5,50,mf_Borehole,1
1891,scaled_kriging,0.3,5,50,mf_Borehole,1
1892,scaled_kriging,0.5,5,50,mf_Borehole,1
1893,scaled_kriging,0.1,10,50,mf_Borehole,1
1894,scaled_kriging,0.3,10,50,mf_Borehole,1
1895,scaled_kriging,0.5,10,50,mf_Borehole,1
1896,scaled_kriging,0.1,15,50,mf_Borehole,1
1897,scaled_kriging,0.3,15,50,mf_Borehole,1
1898,scaled_kriging,0.5,15,50,mf_Borehole,1
1899,scaled_kriging,0.1,20,50,mf_Borehole,1
1900,scaled_kriging,0.3,20,50,mf_Borehole,1
1901,scaled_kriging,0.5,20,50,mf_Borehole,1
1902,scaled_kriging,0.1,25,50,mf_Borehole,1
1903,scaled_kriging,0.3,25,50,mf_Borehole,1
1904,scaled_kriging,0.5,25,50,mf_Borehole,1
1905,scaled_kriging,0.1,30,50,mf_Borehole,1
1906,scaled_kriging,0.3,30,50,mf_Borehole,1
1907,scaled_kriging,0.5,30,50,mf_Borehole,1
1908,scaled_kriging,0.1,5,75,mf_Borehole,1
1909,scaled_kriging,0.3,5,75,mf_Borehole,1
1910,scaled_kriging,0.5,5,75,mf_Borehole,1
1911,scaled_kriging,0.1,10,75,mf_Borehole,1
1912,scaled_kriging,0.3,10,75,mf_Borehole,1
1913,scaled_kriging,0.5,10,75,mf_Borehole,1
1914,scaled_kriging,0.1,15,75,mf_Borehole,1
1915,scaled_kriging,0.3,15,75,mf_Borehole,1
1916,scaled_kriging,0.5,15,75,mf_Borehole,1
1917,scaled_kriging,0.1,20,75,mf_Borehole,1
1918,scaled_kriging,0.3,20,75,mf_Borehole,1
1919,scaled_kriging,0.5,20,75,mf_Borehole,1
1920,scaled_kriging,0.1,25,75,mf_Borehole,1
1921,scaled_kriging,0.3,25,75,mf_Borehole,1
1922,scaled_kriging,0.5,25,75,mf_Borehole,1
1923,scaled_kriging,0.1,30,75,mf_Borehole,1
1924,scaled_kriging,0.3,30,75,mf_Borehole,1
1925,scaled_kriging,0.5,30,75,mf_Borehole,1
1926,scaled_kriging,0.1,5,100,mf_Borehole,1
1927,scaled_kriging,0.3,5,100,mf_Borehole,1
1928,scaled_kriging,0.5,5,100,mf_Borehole,1
1929,scaled_kriging,0.1,10,100,mf_Borehole,1
1930,scaled_kriging,0.3,10,100,mf_Borehole,1
1931,scaled_kriging,0.5,10,100,mf_Borehole,1
1932,scaled_kriging,0.1,15,100,mf_Borehole,1
1933,scaled_kriging,0.3,15,100,mf_Borehole,1
1934,scaled_kriging,0.5,15,100,mf_Borehole,1
1935,scaled_kriging,0.1,20,100,mf_Borehole,1
1936,scaled_kriging,0.3,20,100,mf_Borehole,1
1937,scaled_kriging,0.5,20,100,mf_Borehole,1
1938,scaled_kriging,0.1,25,100,mf_Borehole,1
1939,scaled_kriging,0.3,25,100,mf_Borehole,1
1940,scaled_kriging,0.5,25,100,mf_Borehole,1
1941,scaled_kriging,0.1,30,100,mf_Borehole,1
1942,scaled_kriging,0.3,30,100,mf_Borehole,1
1943,scaled_kriging,0.5,30,100,mf_Borehole,1
1944,scaled_kriging,0.1,5,125,mf_Borehole,1
1945,scaled_kriging,0.3,5,125,mf_Borehole,1
1946,scaled_kriging,0.5,5,125,mf_Borehole,1
1947,scaled_kriging,0.1,10,125,mf_Borehole,1
1948,scaled_kriging,0.3,10,125,mf_Borehole,1
1949,scaled_kriging,0.5,10,125,mf_Borehole,1
1950,scaled_kriging,0.1,15,125,mf_Borehole,1
1951,scaled_kriging,0.3,15,125,mf_Borehole,1
1952,scaled_kriging,0.5,15,125,mf_Borehole,1
1953,scaled_kriging,0.1,20,125,mf_Borehole,1
1954,scaled_kriging,0.3,20,125,mf_Borehole,1
1955,scaled_kriging,0.5,20,125,mf_Borehole,1
1956,scaled_kriging,0.1,25,125,mf_Borehole,1
1957,scaled_kriging,0.3,25,125,mf_Borehole,1
1958,scaled_kriging,0.5,25,125,mf_Borehole,1
1959,scaled_kriging,0.1,30,125,mf_Borehole,1
1960,scaled_kriging,0.3,30,125,mf_Borehole,1
1961,scaled_kriging,0.5,30,125,mf_Borehole,1
1962,scaled_kriging,0.1,5,150,mf_Borehole,1
1963,scaled_kriging,0.3,5,150,mf_Borehole,1
1964,scaled_kriging,0.5,5,150,mf_Borehole,1
1965,scaled_kriging,0.1,10,150,mf_Borehole,1
1966,scaled_kriging,0.3,10,150,mf_Borehole,1
1967,scaled_kriging,0.5,10,150,mf_Borehole,1
1968,scaled_kriging,0.1,15,150,mf_Borehole,1
1969,scaled_kriging,0.3,15,150,mf_Borehole,1
1970,scaled_kriging,0.5,15,150,mf_Borehole,1
1971,scaled_kriging,0.1,20,150,mf_Borehole,1
1972,scaled_kriging,0.3,20,150,mf_Borehole,1
1973,scaled_kriging,0.5,20,150,mf_Borehole,1
1974,scaled_kriging,0.1,25,150,mf_Borehole,1
1975,scaled_kriging,0.3,25,150,mf_Borehole,1
1976,scaled_kriging,0.5,25,150,mf_Borehole,1
1977,scaled_kriging,0.1,30,150,mf_Borehole,1
1978,scaled_kriging,0.3,30,150,mf_Borehole,1
1979,scaled_kriging,0.5,30,150,mf_Borehole,1
1980,scaled_kriging,0.1,5,175,mf_Borehole,1
1981,scaled_kriging,0.3,5,175,mf_Borehole,1
1982,scaled_kriging,0.5,5,175,mf_Borehole,1
1983,scaled_kriging,0.1,10,175,mf_Borehole,1
1984,scaled_kriging,0.3,10,175,mf_Borehole,1
1985,scaled_kriging,0.5,10,175,mf_Borehole,1
1986,scaled_kriging,0.1,15,175,mf_Borehole,1
1987,scaled_kriging,0.3,15,175,mf_Borehole,1
1988,scaled_kriging,0.5,15,175,mf_Borehole,1
1989,scaled_kriging,0.1,20,175,mf_Borehole,1
1990,scaled_kriging,0.3,20,175,mf_Borehole,1
1991,scaled_kriging,0.5,20,175,mf_Borehole,1
1992,scaled_kriging,0.1,25,175,mf_Borehole,1
1993,scaled_kriging,0.3,25,175,mf_Borehole,1
