,nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_re,beta_0,beta_1
0,1.345095157623291,0.1962673366069793,0.6081145961791523,-18.773412704467773,0.0,0.0,0.0,0.0,0.0
1,1.2593693733215332,0.202551007270813,0.5826197673962312,-19.268951416015625,0.0,0.0,0.0,0.0,0.0
2,1.1278175115585327,0.192984938621521,0.6211128492223231,-17.187686920166016,0.0,0.0,0.0,0.0,0.0
3,1.2609037160873413,0.1908003687858581,0.6296422531182877,-16.682146072387695,0.0,0.0,0.0,0.0,0.0
4,1.0644466876983645,0.1913566142320633,0.627479667045429,-20.6862907409668,0.0,0.0,0.0,0.0,0.0
5,1.1536011695861816,0.2009492814540863,0.5891948502177284,-19.05698585510254,0.0,0.0,0.0,0.0,0.0
6,1.1431140899658203,0.21232670545578,0.5413597163653784,-20.125471115112305,0.0,0.0,0.0,0.0,0.0
7,1.1039022207260132,0.1997290849685669,0.5941685149896574,-18.853822708129883,0.0,0.0,0.0,0.0,0.0
8,1.6212148666381836,0.1930360198020935,0.6209121964381489,-17.109477996826172,0.0,0.0,0.0,0.0,0.0
9,1.3273478746414185,0.2066959887742996,0.565362576737774,-20.51592254638672,0.0,0.0,0.0,0.0,0.0
10,1.1025402545928955,0.1183578670024871,0.8574860664964432,-9.10319709777832,0.4496130645275116,0.0895333066582679,0.9262833020143092,0.0,0.0
11,1.0669145584106443,0.0997160747647285,0.8988435902163198,-8.080324172973633,0.4645713269710541,0.0769345462322235,0.945569855922311,0.0,0.0
12,1.0526612997055054,0.107865460216999,0.8816337743617394,-8.56949520111084,0.4815550148487091,0.0869614407420158,0.9304575435008844,0.0,0.0
13,0.8611674904823303,0.1160138249397277,0.8630750880654661,-9.618968963623049,0.6418348550796509,0.0930474996566772,0.9203829556686646,0.0,0.0
14,0.7221766710281372,0.1162661910057067,0.8624787038735094,-8.942117691040039,0.4242644608020782,0.0910371914505958,0.923786065467832,0.0,0.0
15,0.7330017685890198,0.11210647970438,0.8721430066044146,-9.537964820861816,0.4762681722640991,0.0811653956770896,0.9394187180423904,0.0,0.0
16,1.193899154663086,0.1260087341070175,0.8384658518072334,-10.578590393066406,0.4703762531280517,0.0929712280631065,0.9205134151095548,0.0,0.0
17,0.7899863123893738,0.1141182482242584,0.8675130082657196,-9.352937698364258,0.5203559398651123,0.0889052748680114,0.9273138449209968,0.0,0.0
18,1.0755369663238523,0.1131463125348091,0.8697601533111589,-8.594791412353516,0.5019727349281311,0.0922508314251899,0.9217404662111018,0.0,0.0
19,0.7370889782905579,0.1141143590211868,0.86752202783287,-8.861832618713379,0.4639874696731567,0.0910361781716346,0.9237877701020664,0.0,0.0
20,0.5432919263839722,0.110810600221157,0.8750818136861352,-10.276334762573242,0.4531817138195038,0.0892889723181724,0.926685094857562,48.210767917982665,1.265365603821478
21,0.5214630961418152,0.0969863608479499,0.9043060801528802,-9.051349639892578,0.4563021659851074,0.0779425501823425,0.9441342222745032,54.08841719770416,1.2608362791132646
22,0.5831426978111267,0.1082313805818557,0.8808293142326272,-9.236978530883787,0.4373538196086883,0.0868372395634651,0.9306560422602737,52.07762088711975,1.260481856579872
23,0.5872768759727478,0.1129188612103462,0.8702832636339863,-9.830883979797363,0.6316195726394653,0.0931849852204322,0.920147500462787,48.09688715417193,1.2653880191568971
24,0.8948596119880676,0.1124103963375091,0.8714488340570965,-9.83395290374756,0.4300084710121155,0.0910577923059463,0.9237515755640074,57.00929025148834,1.2557131137486814
25,0.6263614296913147,0.0993840470910072,0.8995161170855566,-9.263437271118164,0.4959490299224853,0.0804998204112052,0.9404082078438276,47.18648734210374,1.26538752785761
26,0.5727802515029907,0.113471433520317,0.8690106126911474,-9.763957023620604,0.4666663706302643,0.0954239070415496,0.9162642286555168,25.571803195357376,1.264476221931733
27,0.7833274602890015,0.1111540347337722,0.8743063119112187,-10.928488731384276,0.5214563012123108,0.0885919257998466,0.927825322061068,61.46545664476211,1.2520557536196946
28,0.62224942445755,0.1124533414840698,0.8713505996260011,-10.150129318237305,0.4960792064666748,0.0921404063701629,0.921927708591922,47.424626986026965,1.2656806694030376
29,0.5902979969978333,0.11394190788269043,0.8679221273240416,-10.494576454162598,0.46586376428604126,0.09235155582427979,0.9215694829241338,53.08151673799951,1.2605634933693932
