nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.42903307,0.07303659,0.946142563486953,-10.197647,0.37405488,0.060876578,0.966157016940435,-49.82113659731186,1.2634074853967454
