nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.50823456,0.07316147,0.9459582471306738,-9.340235,0.53569615,0.06158741,0.9653620590053362,-52.63025169522976,1.2622399698999434
