nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.35456437,0.047435906,0.977281529829977,-7.117004,0.2971944,0.041734364,0.9840941914084621,-47.728737986193366,1.2648781604284485
