nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.40659028,0.065581195,0.956576658003852,-9.07766,0.36500037,0.055646807,0.9717219997681369,-52.80203016508284,1.2606437305532547
