nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.40111595,0.066997014,0.9546814963385665,-8.858539,0.4267911,0.056527715,0.9708196111992997,-48.82611815895937,1.2646191569200096
