,method,num_hf,num_lf,problem,seed
1740,hk,2,95,Forrester_1b,4
1741,hk,4,95,Forrester_1b,4
1742,hk,6,95,Forrester_1b,4
1743,hk,8,95,Forrester_1b,4
1744,hk,10,95,Forrester_1b,4
1745,hk,12,95,Forrester_1b,4
1746,hk,14,95,Forrester_1b,4
1747,hk,16,95,Forrester_1b,4
1748,hk,18,95,Forrester_1b,4
1749,hk,20,95,Forrester_1b,4
1750,hk,2,100,Forrester_1b,4
1751,hk,4,100,Forrester_1b,4
1752,hk,6,100,Forrester_1b,4
1753,hk,8,100,Forrester_1b,4
1754,hk,10,100,Forrester_1b,4
1755,hk,12,100,Forrester_1b,4
1756,hk,14,100,Forrester_1b,4
1757,hk,16,100,Forrester_1b,4
1758,hk,18,100,Forrester_1b,4
1759,hk,20,100,Forrester_1b,4
1760,hk,2,105,Forrester_1b,4
1761,hk,4,105,Forrester_1b,4
1762,hk,6,105,Forrester_1b,4
1763,hk,8,105,Forrester_1b,4
1764,hk,10,105,Forrester_1b,4
1765,hk,12,105,Forrester_1b,4
1766,hk,14,105,Forrester_1b,4
1767,hk,16,105,Forrester_1b,4
1768,hk,18,105,Forrester_1b,4
1769,hk,20,105,Forrester_1b,4
1770,hk,2,110,Forrester_1b,4
1771,hk,4,110,Forrester_1b,4
1772,hk,6,110,Forrester_1b,4
1773,hk,8,110,Forrester_1b,4
1774,hk,10,110,Forrester_1b,4
1775,hk,12,110,Forrester_1b,4
1776,hk,14,110,Forrester_1b,4
1777,hk,16,110,Forrester_1b,4
1778,hk,18,110,Forrester_1b,4
1779,hk,20,110,Forrester_1b,4
1780,hk,2,115,Forrester_1b,4
1781,hk,4,115,Forrester_1b,4
1782,hk,6,115,Forrester_1b,4
1783,hk,8,115,Forrester_1b,4
1784,hk,10,115,Forrester_1b,4
1785,hk,12,115,Forrester_1b,4
1786,hk,14,115,Forrester_1b,4
1787,hk,16,115,Forrester_1b,4
1788,hk,18,115,Forrester_1b,4
1789,hk,20,115,Forrester_1b,4
1790,hk,2,120,Forrester_1b,4
1791,hk,4,120,Forrester_1b,4
1792,hk,6,120,Forrester_1b,4
1793,hk,8,120,Forrester_1b,4
1794,hk,10,120,Forrester_1b,4
1795,hk,12,120,Forrester_1b,4
1796,hk,14,120,Forrester_1b,4
1797,hk,16,120,Forrester_1b,4
1798,hk,18,120,Forrester_1b,4
1799,hk,20,120,Forrester_1b,4
1800,hk,2,25,Forrester_1b,5
1801,hk,4,25,Forrester_1b,5
1802,hk,6,25,Forrester_1b,5
1803,hk,8,25,Forrester_1b,5
1804,hk,10,25,Forrester_1b,5
1805,hk,12,25,Forrester_1b,5
1806,hk,14,25,Forrester_1b,5
1807,hk,16,25,Forrester_1b,5
1808,hk,18,25,Forrester_1b,5
1809,hk,20,25,Forrester_1b,5
1810,hk,2,30,Forrester_1b,5
1811,hk,4,30,Forrester_1b,5
1812,hk,6,30,Forrester_1b,5
1813,hk,8,30,Forrester_1b,5
1814,hk,10,30,Forrester_1b,5
1815,hk,12,30,Forrester_1b,5
1816,hk,14,30,Forrester_1b,5
1817,hk,16,30,Forrester_1b,5
1818,hk,18,30,Forrester_1b,5
1819,hk,20,30,Forrester_1b,5
1820,hk,2,35,Forrester_1b,5
1821,hk,4,35,Forrester_1b,5
1822,hk,6,35,Forrester_1b,5
1823,hk,8,35,Forrester_1b,5
1824,hk,10,35,Forrester_1b,5
1825,hk,12,35,Forrester_1b,5
1826,hk,14,35,Forrester_1b,5
1827,hk,16,35,Forrester_1b,5
1828,hk,18,35,Forrester_1b,5
1829,hk,20,35,Forrester_1b,5
1830,hk,2,40,Forrester_1b,5
1831,hk,4,40,Forrester_1b,5
1832,hk,6,40,Forrester_1b,5
1833,hk,8,40,Forrester_1b,5
1834,hk,10,40,Forrester_1b,5
1835,hk,12,40,Forrester_1b,5
1836,hk,14,40,Forrester_1b,5
1837,hk,16,40,Forrester_1b,5
1838,hk,18,40,Forrester_1b,5
1839,hk,20,40,Forrester_1b,5
1840,hk,2,45,Forrester_1b,5
1841,hk,4,45,Forrester_1b,5
1842,hk,6,45,Forrester_1b,5
1843,hk,8,45,Forrester_1b,5
1844,hk,10,45,Forrester_1b,5
1845,hk,12,45,Forrester_1b,5
1846,hk,14,45,Forrester_1b,5
1847,hk,16,45,Forrester_1b,5
1848,hk,18,45,Forrester_1b,5
1849,hk,20,45,Forrester_1b,5
1850,hk,2,50,Forrester_1b,5
1851,hk,4,50,Forrester_1b,5
1852,hk,6,50,Forrester_1b,5
1853,hk,8,50,Forrester_1b,5
1854,hk,10,50,Forrester_1b,5
1855,hk,12,50,Forrester_1b,5
1856,hk,14,50,Forrester_1b,5
1857,hk,16,50,Forrester_1b,5
1858,hk,18,50,Forrester_1b,5
1859,hk,20,50,Forrester_1b,5
1860,hk,2,55,Forrester_1b,5
1861,hk,4,55,Forrester_1b,5
1862,hk,6,55,Forrester_1b,5
1863,hk,8,55,Forrester_1b,5
1864,hk,10,55,Forrester_1b,5
1865,hk,12,55,Forrester_1b,5
1866,hk,14,55,Forrester_1b,5
1867,hk,16,55,Forrester_1b,5
1868,hk,18,55,Forrester_1b,5
1869,hk,20,55,Forrester_1b,5
1870,hk,2,60,Forrester_1b,5
1871,hk,4,60,Forrester_1b,5
1872,hk,6,60,Forrester_1b,5
1873,hk,8,60,Forrester_1b,5
1874,hk,10,60,Forrester_1b,5
1875,hk,12,60,Forrester_1b,5
1876,hk,14,60,Forrester_1b,5
1877,hk,16,60,Forrester_1b,5
1878,hk,18,60,Forrester_1b,5
1879,hk,20,60,Forrester_1b,5
1880,hk,2,65,Forrester_1b,5
1881,hk,4,65,Forrester_1b,5
1882,hk,6,65,Forrester_1b,5
1883,hk,8,65,Forrester_1b,5
1884,hk,10,65,Forrester_1b,5
1885,hk,12,65,Forrester_1b,5
1886,hk,14,65,Forrester_1b,5
1887,hk,16,65,Forrester_1b,5
1888,hk,18,65,Forrester_1b,5
1889,hk,20,65,Forrester_1b,5
1890,hk,2,70,Forrester_1b,5
1891,hk,4,70,Forrester_1b,5
1892,hk,6,70,Forrester_1b,5
1893,hk,8,70,Forrester_1b,5
1894,hk,10,70,Forrester_1b,5
1895,hk,12,70,Forrester_1b,5
1896,hk,14,70,Forrester_1b,5
1897,hk,16,70,Forrester_1b,5
1898,hk,18,70,Forrester_1b,5
1899,hk,20,70,Forrester_1b,5
1900,hk,2,75,Forrester_1b,5
1901,hk,4,75,Forrester_1b,5
1902,hk,6,75,Forrester_1b,5
1903,hk,8,75,Forrester_1b,5
1904,hk,10,75,Forrester_1b,5
1905,hk,12,75,Forrester_1b,5
1906,hk,14,75,Forrester_1b,5
1907,hk,16,75,Forrester_1b,5
1908,hk,18,75,Forrester_1b,5
1909,hk,20,75,Forrester_1b,5
1910,hk,2,80,Forrester_1b,5
1911,hk,4,80,Forrester_1b,5
1912,hk,6,80,Forrester_1b,5
1913,hk,8,80,Forrester_1b,5
1914,hk,10,80,Forrester_1b,5
1915,hk,12,80,Forrester_1b,5
1916,hk,14,80,Forrester_1b,5
1917,hk,16,80,Forrester_1b,5
1918,hk,18,80,Forrester_1b,5
1919,hk,20,80,Forrester_1b,5
1920,hk,2,85,Forrester_1b,5
1921,hk,4,85,Forrester_1b,5
1922,hk,6,85,Forrester_1b,5
1923,hk,8,85,Forrester_1b,5
1924,hk,10,85,Forrester_1b,5
1925,hk,12,85,Forrester_1b,5
1926,hk,14,85,Forrester_1b,5
1927,hk,16,85,Forrester_1b,5
1928,hk,18,85,Forrester_1b,5
1929,hk,20,85,Forrester_1b,5
1930,hk,2,90,Forrester_1b,5
1931,hk,4,90,Forrester_1b,5
1932,hk,6,90,Forrester_1b,5
1933,hk,8,90,Forrester_1b,5
1934,hk,10,90,Forrester_1b,5
1935,hk,12,90,Forrester_1b,5
1936,hk,14,90,Forrester_1b,5
1937,hk,16,90,Forrester_1b,5
1938,hk,18,90,Forrester_1b,5
1939,hk,20,90,Forrester_1b,5
1940,hk,2,95,Forrester_1b,5
1941,hk,4,95,Forrester_1b,5
1942,hk,6,95,Forrester_1b,5
1943,hk,8,95,Forrester_1b,5
1944,hk,10,95,Forrester_1b,5
1945,hk,12,95,Forrester_1b,5
1946,hk,14,95,Forrester_1b,5
1947,hk,16,95,Forrester_1b,5
1948,hk,18,95,Forrester_1b,5
1949,hk,20,95,Forrester_1b,5
1950,hk,2,100,Forrester_1b,5
1951,hk,4,100,Forrester_1b,5
1952,hk,6,100,Forrester_1b,5
1953,hk,8,100,Forrester_1b,5
1954,hk,10,100,Forrester_1b,5
1955,hk,12,100,Forrester_1b,5
1956,hk,14,100,Forrester_1b,5
1957,hk,16,100,Forrester_1b,5
1958,hk,18,100,Forrester_1b,5
1959,hk,20,100,Forrester_1b,5
1960,hk,2,105,Forrester_1b,5
1961,hk,4,105,Forrester_1b,5
1962,hk,6,105,Forrester_1b,5
1963,hk,8,105,Forrester_1b,5
1964,hk,10,105,Forrester_1b,5
1965,hk,12,105,Forrester_1b,5
1966,hk,14,105,Forrester_1b,5
1967,hk,16,105,Forrester_1b,5
1968,hk,18,105,Forrester_1b,5
1969,hk,20,105,Forrester_1b,5
1970,hk,2,110,Forrester_1b,5
1971,hk,4,110,Forrester_1b,5
1972,hk,6,110,Forrester_1b,5
1973,hk,8,110,Forrester_1b,5
1974,hk,10,110,Forrester_1b,5
1975,hk,12,110,Forrester_1b,5
1976,hk,14,110,Forrester_1b,5
1977,hk,16,110,Forrester_1b,5
1978,hk,18,110,Forrester_1b,5
1979,hk,20,110,Forrester_1b,5
1980,hk,2,115,Forrester_1b,5
1981,hk,4,115,Forrester_1b,5
1982,hk,6,115,Forrester_1b,5
1983,hk,8,115,Forrester_1b,5
1984,hk,10,115,Forrester_1b,5
1985,hk,12,115,Forrester_1b,5
1986,hk,14,115,Forrester_1b,5
1987,hk,16,115,Forrester_1b,5
1988,hk,18,115,Forrester_1b,5
1989,hk,20,115,Forrester_1b,5
1990,hk,2,120,Forrester_1b,5
1991,hk,4,120,Forrester_1b,5
1992,hk,6,120,Forrester_1b,5
1993,hk,8,120,Forrester_1b,5
1994,hk,10,120,Forrester_1b,5
1995,hk,12,120,Forrester_1b,5
1996,hk,14,120,Forrester_1b,5
1997,hk,16,120,Forrester_1b,5
1998,hk,18,120,Forrester_1b,5
1999,hk,20,120,Forrester_1b,5
2000,hk,2,25,Forrester_1c,1
2001,hk,4,25,Forrester_1c,1
2002,hk,6,25,Forrester_1c,1
2003,hk,8,25,Forrester_1c,1
2004,hk,10,25,Forrester_1c,1
2005,hk,12,25,Forrester_1c,1
2006,hk,14,25,Forrester_1c,1
2007,hk,16,25,Forrester_1c,1
2008,hk,18,25,Forrester_1c,1
2009,hk,20,25,Forrester_1c,1
2010,hk,2,30,Forrester_1c,1
2011,hk,4,30,Forrester_1c,1
2012,hk,6,30,Forrester_1c,1
2013,hk,8,30,Forrester_1c,1
2014,hk,10,30,Forrester_1c,1
2015,hk,12,30,Forrester_1c,1
2016,hk,14,30,Forrester_1c,1
2017,hk,16,30,Forrester_1c,1
2018,hk,18,30,Forrester_1c,1
2019,hk,20,30,Forrester_1c,1
2020,hk,2,35,Forrester_1c,1
2021,hk,4,35,Forrester_1c,1
2022,hk,6,35,Forrester_1c,1
2023,hk,8,35,Forrester_1c,1
2024,hk,10,35,Forrester_1c,1
2025,hk,12,35,Forrester_1c,1
2026,hk,14,35,Forrester_1c,1
2027,hk,16,35,Forrester_1c,1
2028,hk,18,35,Forrester_1c,1
2029,hk,20,35,Forrester_1c,1
2030,hk,2,40,Forrester_1c,1
2031,hk,4,40,Forrester_1c,1
2032,hk,6,40,Forrester_1c,1
2033,hk,8,40,Forrester_1c,1
2034,hk,10,40,Forrester_1c,1
2035,hk,12,40,Forrester_1c,1
2036,hk,14,40,Forrester_1c,1
2037,hk,16,40,Forrester_1c,1
2038,hk,18,40,Forrester_1c,1
2039,hk,20,40,Forrester_1c,1
2040,hk,2,45,Forrester_1c,1
2041,hk,4,45,Forrester_1c,1
2042,hk,6,45,Forrester_1c,1
2043,hk,8,45,Forrester_1c,1
2044,hk,10,45,Forrester_1c,1
2045,hk,12,45,Forrester_1c,1
2046,hk,14,45,Forrester_1c,1
2047,hk,16,45,Forrester_1c,1
2048,hk,18,45,Forrester_1c,1
2049,hk,20,45,Forrester_1c,1
2050,hk,2,50,Forrester_1c,1
2051,hk,4,50,Forrester_1c,1
2052,hk,6,50,Forrester_1c,1
2053,hk,8,50,Forrester_1c,1
2054,hk,10,50,Forrester_1c,1
2055,hk,12,50,Forrester_1c,1
2056,hk,14,50,Forrester_1c,1
2057,hk,16,50,Forrester_1c,1
2058,hk,18,50,Forrester_1c,1
2059,hk,20,50,Forrester_1c,1
2060,hk,2,55,Forrester_1c,1
2061,hk,4,55,Forrester_1c,1
2062,hk,6,55,Forrester_1c,1
2063,hk,8,55,Forrester_1c,1
2064,hk,10,55,Forrester_1c,1
2065,hk,12,55,Forrester_1c,1
2066,hk,14,55,Forrester_1c,1
2067,hk,16,55,Forrester_1c,1
2068,hk,18,55,Forrester_1c,1
2069,hk,20,55,Forrester_1c,1
2070,hk,2,60,Forrester_1c,1
2071,hk,4,60,Forrester_1c,1
2072,hk,6,60,Forrester_1c,1
2073,hk,8,60,Forrester_1c,1
2074,hk,10,60,Forrester_1c,1
2075,hk,12,60,Forrester_1c,1
2076,hk,14,60,Forrester_1c,1
2077,hk,16,60,Forrester_1c,1
2078,hk,18,60,Forrester_1c,1
2079,hk,20,60,Forrester_1c,1
2080,hk,2,65,Forrester_1c,1
2081,hk,4,65,Forrester_1c,1
2082,hk,6,65,Forrester_1c,1
2083,hk,8,65,Forrester_1c,1
2084,hk,10,65,Forrester_1c,1
2085,hk,12,65,Forrester_1c,1
2086,hk,14,65,Forrester_1c,1
2087,hk,16,65,Forrester_1c,1
2088,hk,18,65,Forrester_1c,1
2089,hk,20,65,Forrester_1c,1
2090,hk,2,70,Forrester_1c,1
2091,hk,4,70,Forrester_1c,1
2092,hk,6,70,Forrester_1c,1
2093,hk,8,70,Forrester_1c,1
2094,hk,10,70,Forrester_1c,1
2095,hk,12,70,Forrester_1c,1
2096,hk,14,70,Forrester_1c,1
2097,hk,16,70,Forrester_1c,1
2098,hk,18,70,Forrester_1c,1
2099,hk,20,70,Forrester_1c,1
2100,hk,2,75,Forrester_1c,1
2101,hk,4,75,Forrester_1c,1
2102,hk,6,75,Forrester_1c,1
2103,hk,8,75,Forrester_1c,1
2104,hk,10,75,Forrester_1c,1
2105,hk,12,75,Forrester_1c,1
2106,hk,14,75,Forrester_1c,1
2107,hk,16,75,Forrester_1c,1
2108,hk,18,75,Forrester_1c,1
2109,hk,20,75,Forrester_1c,1
2110,hk,2,80,Forrester_1c,1
2111,hk,4,80,Forrester_1c,1
2112,hk,6,80,Forrester_1c,1
2113,hk,8,80,Forrester_1c,1
2114,hk,10,80,Forrester_1c,1
2115,hk,12,80,Forrester_1c,1
2116,hk,14,80,Forrester_1c,1
2117,hk,16,80,Forrester_1c,1
2118,hk,18,80,Forrester_1c,1
2119,hk,20,80,Forrester_1c,1
2120,hk,2,85,Forrester_1c,1
2121,hk,4,85,Forrester_1c,1
2122,hk,6,85,Forrester_1c,1
2123,hk,8,85,Forrester_1c,1
2124,hk,10,85,Forrester_1c,1
2125,hk,12,85,Forrester_1c,1
2126,hk,14,85,Forrester_1c,1
2127,hk,16,85,Forrester_1c,1
2128,hk,18,85,Forrester_1c,1
2129,hk,20,85,Forrester_1c,1
2130,hk,2,90,Forrester_1c,1
2131,hk,4,90,Forrester_1c,1
2132,hk,6,90,Forrester_1c,1
2133,hk,8,90,Forrester_1c,1
2134,hk,10,90,Forrester_1c,1
2135,hk,12,90,Forrester_1c,1
2136,hk,14,90,Forrester_1c,1
2137,hk,16,90,Forrester_1c,1
2138,hk,18,90,Forrester_1c,1
2139,hk,20,90,Forrester_1c,1
2140,hk,2,95,Forrester_1c,1
2141,hk,4,95,Forrester_1c,1
2142,hk,6,95,Forrester_1c,1
2143,hk,8,95,Forrester_1c,1
2144,hk,10,95,Forrester_1c,1
2145,hk,12,95,Forrester_1c,1
2146,hk,14,95,Forrester_1c,1
2147,hk,16,95,Forrester_1c,1
2148,hk,18,95,Forrester_1c,1
2149,hk,20,95,Forrester_1c,1
2150,hk,2,100,Forrester_1c,1
2151,hk,4,100,Forrester_1c,1
2152,hk,6,100,Forrester_1c,1
2153,hk,8,100,Forrester_1c,1
2154,hk,10,100,Forrester_1c,1
2155,hk,12,100,Forrester_1c,1
2156,hk,14,100,Forrester_1c,1
2157,hk,16,100,Forrester_1c,1
2158,hk,18,100,Forrester_1c,1
2159,hk,20,100,Forrester_1c,1
2160,hk,2,105,Forrester_1c,1
2161,hk,4,105,Forrester_1c,1
2162,hk,6,105,Forrester_1c,1
2163,hk,8,105,Forrester_1c,1
2164,hk,10,105,Forrester_1c,1
2165,hk,12,105,Forrester_1c,1
2166,hk,14,105,Forrester_1c,1
2167,hk,16,105,Forrester_1c,1
2168,hk,18,105,Forrester_1c,1
2169,hk,20,105,Forrester_1c,1
2170,hk,2,110,Forrester_1c,1
2171,hk,4,110,Forrester_1c,1
2172,hk,6,110,Forrester_1c,1
2173,hk,8,110,Forrester_1c,1
2174,hk,10,110,Forrester_1c,1
2175,hk,12,110,Forrester_1c,1
2176,hk,14,110,Forrester_1c,1
2177,hk,16,110,Forrester_1c,1
2178,hk,18,110,Forrester_1c,1
2179,hk,20,110,Forrester_1c,1
2180,hk,2,115,Forrester_1c,1
2181,hk,4,115,Forrester_1c,1
2182,hk,6,115,Forrester_1c,1
2183,hk,8,115,Forrester_1c,1
2184,hk,10,115,Forrester_1c,1
2185,hk,12,115,Forrester_1c,1
2186,hk,14,115,Forrester_1c,1
2187,hk,16,115,Forrester_1c,1
2188,hk,18,115,Forrester_1c,1
2189,hk,20,115,Forrester_1c,1
2190,hk,2,120,Forrester_1c,1
2191,hk,4,120,Forrester_1c,1
2192,hk,6,120,Forrester_1c,1
2193,hk,8,120,Forrester_1c,1
2194,hk,10,120,Forrester_1c,1
2195,hk,12,120,Forrester_1c,1
2196,hk,14,120,Forrester_1c,1
2197,hk,16,120,Forrester_1c,1
2198,hk,18,120,Forrester_1c,1
2199,hk,20,120,Forrester_1c,1
2200,hk,2,25,Forrester_1c,2
2201,hk,4,25,Forrester_1c,2
2202,hk,6,25,Forrester_1c,2
2203,hk,8,25,Forrester_1c,2
2204,hk,10,25,Forrester_1c,2
2205,hk,12,25,Forrester_1c,2
2206,hk,14,25,Forrester_1c,2
2207,hk,16,25,Forrester_1c,2
2208,hk,18,25,Forrester_1c,2
2209,hk,20,25,Forrester_1c,2
2210,hk,2,30,Forrester_1c,2
2211,hk,4,30,Forrester_1c,2
2212,hk,6,30,Forrester_1c,2
2213,hk,8,30,Forrester_1c,2
2214,hk,10,30,Forrester_1c,2
2215,hk,12,30,Forrester_1c,2
2216,hk,14,30,Forrester_1c,2
2217,hk,16,30,Forrester_1c,2
2218,hk,18,30,Forrester_1c,2
2219,hk,20,30,Forrester_1c,2
2220,hk,2,35,Forrester_1c,2
2221,hk,4,35,Forrester_1c,2
2222,hk,6,35,Forrester_1c,2
2223,hk,8,35,Forrester_1c,2
2224,hk,10,35,Forrester_1c,2
2225,hk,12,35,Forrester_1c,2
2226,hk,14,35,Forrester_1c,2
2227,hk,16,35,Forrester_1c,2
2228,hk,18,35,Forrester_1c,2
2229,hk,20,35,Forrester_1c,2
2230,hk,2,40,Forrester_1c,2
2231,hk,4,40,Forrester_1c,2
2232,hk,6,40,Forrester_1c,2
2233,hk,8,40,Forrester_1c,2
2234,hk,10,40,Forrester_1c,2
2235,hk,12,40,Forrester_1c,2
2236,hk,14,40,Forrester_1c,2
2237,hk,16,40,Forrester_1c,2
2238,hk,18,40,Forrester_1c,2
2239,hk,20,40,Forrester_1c,2
2240,hk,2,45,Forrester_1c,2
2241,hk,4,45,Forrester_1c,2
2242,hk,6,45,Forrester_1c,2
2243,hk,8,45,Forrester_1c,2
2244,hk,10,45,Forrester_1c,2
2245,hk,12,45,Forrester_1c,2
2246,hk,14,45,Forrester_1c,2
2247,hk,16,45,Forrester_1c,2
2248,hk,18,45,Forrester_1c,2
2249,hk,20,45,Forrester_1c,2
2250,hk,2,50,Forrester_1c,2
2251,hk,4,50,Forrester_1c,2
2252,hk,6,50,Forrester_1c,2
2253,hk,8,50,Forrester_1c,2
2254,hk,10,50,Forrester_1c,2
2255,hk,12,50,Forrester_1c,2
2256,hk,14,50,Forrester_1c,2
2257,hk,16,50,Forrester_1c,2
2258,hk,18,50,Forrester_1c,2
2259,hk,20,50,Forrester_1c,2
2260,hk,2,55,Forrester_1c,2
2261,hk,4,55,Forrester_1c,2
2262,hk,6,55,Forrester_1c,2
2263,hk,8,55,Forrester_1c,2
2264,hk,10,55,Forrester_1c,2
2265,hk,12,55,Forrester_1c,2
2266,hk,14,55,Forrester_1c,2
2267,hk,16,55,Forrester_1c,2
2268,hk,18,55,Forrester_1c,2
2269,hk,20,55,Forrester_1c,2
2270,hk,2,60,Forrester_1c,2
2271,hk,4,60,Forrester_1c,2
2272,hk,6,60,Forrester_1c,2
2273,hk,8,60,Forrester_1c,2
2274,hk,10,60,Forrester_1c,2
2275,hk,12,60,Forrester_1c,2
2276,hk,14,60,Forrester_1c,2
2277,hk,16,60,Forrester_1c,2
2278,hk,18,60,Forrester_1c,2
2279,hk,20,60,Forrester_1c,2
2280,hk,2,65,Forrester_1c,2
2281,hk,4,65,Forrester_1c,2
2282,hk,6,65,Forrester_1c,2
2283,hk,8,65,Forrester_1c,2
2284,hk,10,65,Forrester_1c,2
2285,hk,12,65,Forrester_1c,2
2286,hk,14,65,Forrester_1c,2
2287,hk,16,65,Forrester_1c,2
2288,hk,18,65,Forrester_1c,2
2289,hk,20,65,Forrester_1c,2
2290,hk,2,70,Forrester_1c,2
2291,hk,4,70,Forrester_1c,2
2292,hk,6,70,Forrester_1c,2
2293,hk,8,70,Forrester_1c,2
2294,hk,10,70,Forrester_1c,2
2295,hk,12,70,Forrester_1c,2
2296,hk,14,70,Forrester_1c,2
2297,hk,16,70,Forrester_1c,2
2298,hk,18,70,Forrester_1c,2
2299,hk,20,70,Forrester_1c,2
2300,hk,2,75,Forrester_1c,2
2301,hk,4,75,Forrester_1c,2
2302,hk,6,75,Forrester_1c,2
2303,hk,8,75,Forrester_1c,2
2304,hk,10,75,Forrester_1c,2
2305,hk,12,75,Forrester_1c,2
2306,hk,14,75,Forrester_1c,2
2307,hk,16,75,Forrester_1c,2
2308,hk,18,75,Forrester_1c,2
2309,hk,20,75,Forrester_1c,2
2310,hk,2,80,Forrester_1c,2
2311,hk,4,80,Forrester_1c,2
2312,hk,6,80,Forrester_1c,2
2313,hk,8,80,Forrester_1c,2
2314,hk,10,80,Forrester_1c,2
2315,hk,12,80,Forrester_1c,2
2316,hk,14,80,Forrester_1c,2
2317,hk,16,80,Forrester_1c,2
2318,hk,18,80,Forrester_1c,2
2319,hk,20,80,Forrester_1c,2
2320,hk,2,85,Forrester_1c,2
2321,hk,4,85,Forrester_1c,2
2322,hk,6,85,Forrester_1c,2
2323,hk,8,85,Forrester_1c,2
2324,hk,10,85,Forrester_1c,2
2325,hk,12,85,Forrester_1c,2
2326,hk,14,85,Forrester_1c,2
2327,hk,16,85,Forrester_1c,2
2328,hk,18,85,Forrester_1c,2
2329,hk,20,85,Forrester_1c,2
2330,hk,2,90,Forrester_1c,2
2331,hk,4,90,Forrester_1c,2
2332,hk,6,90,Forrester_1c,2
2333,hk,8,90,Forrester_1c,2
2334,hk,10,90,Forrester_1c,2
2335,hk,12,90,Forrester_1c,2
2336,hk,14,90,Forrester_1c,2
2337,hk,16,90,Forrester_1c,2
2338,hk,18,90,Forrester_1c,2
2339,hk,20,90,Forrester_1c,2
2340,hk,2,95,Forrester_1c,2
2341,hk,4,95,Forrester_1c,2
2342,hk,6,95,Forrester_1c,2
2343,hk,8,95,Forrester_1c,2
2344,hk,10,95,Forrester_1c,2
2345,hk,12,95,Forrester_1c,2
2346,hk,14,95,Forrester_1c,2
2347,hk,16,95,Forrester_1c,2
2348,hk,18,95,Forrester_1c,2
2349,hk,20,95,Forrester_1c,2
2350,hk,2,100,Forrester_1c,2
2351,hk,4,100,Forrester_1c,2
2352,hk,6,100,Forrester_1c,2
2353,hk,8,100,Forrester_1c,2
2354,hk,10,100,Forrester_1c,2
2355,hk,12,100,Forrester_1c,2
2356,hk,14,100,Forrester_1c,2
2357,hk,16,100,Forrester_1c,2
2358,hk,18,100,Forrester_1c,2
2359,hk,20,100,Forrester_1c,2
2360,hk,2,105,Forrester_1c,2
2361,hk,4,105,Forrester_1c,2
2362,hk,6,105,Forrester_1c,2
2363,hk,8,105,Forrester_1c,2
2364,hk,10,105,Forrester_1c,2
2365,hk,12,105,Forrester_1c,2
2366,hk,14,105,Forrester_1c,2
2367,hk,16,105,Forrester_1c,2
2368,hk,18,105,Forrester_1c,2
2369,hk,20,105,Forrester_1c,2
2370,hk,2,110,Forrester_1c,2
2371,hk,4,110,Forrester_1c,2
2372,hk,6,110,Forrester_1c,2
2373,hk,8,110,Forrester_1c,2
2374,hk,10,110,Forrester_1c,2
2375,hk,12,110,Forrester_1c,2
2376,hk,14,110,Forrester_1c,2
2377,hk,16,110,Forrester_1c,2
2378,hk,18,110,Forrester_1c,2
2379,hk,20,110,Forrester_1c,2
2380,hk,2,115,Forrester_1c,2
2381,hk,4,115,Forrester_1c,2
2382,hk,6,115,Forrester_1c,2
2383,hk,8,115,Forrester_1c,2
2384,hk,10,115,Forrester_1c,2
2385,hk,12,115,Forrester_1c,2
2386,hk,14,115,Forrester_1c,2
2387,hk,16,115,Forrester_1c,2
2388,hk,18,115,Forrester_1c,2
2389,hk,20,115,Forrester_1c,2
2390,hk,2,120,Forrester_1c,2
2391,hk,4,120,Forrester_1c,2
2392,hk,6,120,Forrester_1c,2
2393,hk,8,120,Forrester_1c,2
2394,hk,10,120,Forrester_1c,2
2395,hk,12,120,Forrester_1c,2
2396,hk,14,120,Forrester_1c,2
2397,hk,16,120,Forrester_1c,2
2398,hk,18,120,Forrester_1c,2
2399,hk,20,120,Forrester_1c,2
2400,hk,2,25,Forrester_1c,3
2401,hk,4,25,Forrester_1c,3
2402,hk,6,25,Forrester_1c,3
2403,hk,8,25,Forrester_1c,3
2404,hk,10,25,Forrester_1c,3
2405,hk,12,25,Forrester_1c,3
2406,hk,14,25,Forrester_1c,3
2407,hk,16,25,Forrester_1c,3
2408,hk,18,25,Forrester_1c,3
2409,hk,20,25,Forrester_1c,3
2410,hk,2,30,Forrester_1c,3
2411,hk,4,30,Forrester_1c,3
2412,hk,6,30,Forrester_1c,3
2413,hk,8,30,Forrester_1c,3
2414,hk,10,30,Forrester_1c,3
2415,hk,12,30,Forrester_1c,3
2416,hk,14,30,Forrester_1c,3
2417,hk,16,30,Forrester_1c,3
2418,hk,18,30,Forrester_1c,3
2419,hk,20,30,Forrester_1c,3
2420,hk,2,35,Forrester_1c,3
2421,hk,4,35,Forrester_1c,3
2422,hk,6,35,Forrester_1c,3
2423,hk,8,35,Forrester_1c,3
2424,hk,10,35,Forrester_1c,3
2425,hk,12,35,Forrester_1c,3
2426,hk,14,35,Forrester_1c,3
2427,hk,16,35,Forrester_1c,3
2428,hk,18,35,Forrester_1c,3
2429,hk,20,35,Forrester_1c,3
2430,hk,2,40,Forrester_1c,3
2431,hk,4,40,Forrester_1c,3
2432,hk,6,40,Forrester_1c,3
2433,hk,8,40,Forrester_1c,3
2434,hk,10,40,Forrester_1c,3
2435,hk,12,40,Forrester_1c,3
2436,hk,14,40,Forrester_1c,3
2437,hk,16,40,Forrester_1c,3
2438,hk,18,40,Forrester_1c,3
