,mkg_normalized_mae,mkg_normalized_rmse,mkg_r2,mkg_mean_log_likelihood,mkf_lf_training_time,mkg_hf_training_time,mkg_inference_time,mkg_learned_noise_std,ck_normalized_mae,ck_normalized_rmse,ck_r2,ck_mean_log_likelihood,ck_lf_training_time,ck_hf_training_time,ck_inference_time,ck_learned_noise_std,hk_normalized_mae,hk_normalized_rmse,hk_r2,hk_mean_log_likelihood,hk_lf_training_time,hk_hf_training_time,hk_inference_time,hk_learned_noise_std,sk_normalized_mae,sk_normalized_rmse,sk_r2,sk_mean_log_likelihood,sk_lf_training_time,sk_hf_training_time,sk_inference_time,sk_learned_noise_std,mkg_lf_training_time
0,0.3776774170013836,0.1548945539543388,0.9919140282774284,-0.8141981368497988,,0.2094519138336181,0.0090665817260742,0.559022157674067,0.1809340729170213,0.0969853397654906,0.9968299062590597,-0.5363513908972375,5.938587427139282,0.3770685195922851,0.0181186199188232,0.3926416909725459,0.2052968937275757,0.1023705145778264,0.9964680894650252,-0.6044701261263151,4.7984771728515625,0.2132604122161865,0.0055716037750244,0.4124083878945546,0.364783785726096,0.1356568987753685,0.9937978296490022,-0.743559334576034,3.381535291671753,0.2233750820159912,0.0158445835113525,3.374363090218855e-05,2.433258295059204
1,0.3816986544441006,0.0774698329583982,0.997977329406352,-0.4250913353063357,,0.3858218193054199,0.0043954849243164,0.2559808266086112,0.1840795977912667,0.0788590227341889,0.9979041379061884,-0.439227227199049,3.383516788482666,0.6725602149963379,0.0169851779937744,0.3181924934588173,0.287035784089545,0.0935902924875027,0.9970479648077234,-0.4479685334462176,3.4705634117126465,0.3107004165649414,0.0069963932037353,0.2599607220427101,0.2120489366496303,0.0777473897863443,0.9979628099035296,-0.4578329356017599,3.08720326423645,0.4254391193389892,0.0175247192382812,0.2511200131487937,1.979525804519653
2,0.3558855371215184,0.1045083504719194,0.9963190331394782,-0.535789591065419,,0.3609650135040283,0.0047352313995361,0.2856134837219901,0.2263626517407297,0.0594960299629766,0.9988070124926092,-0.3405759845621962,5.195875883102417,1.614093780517578,0.0248465538024902,0.2743346671159365,0.224673537997725,0.0631688539388589,0.9986551745577046,-0.3560672221205624,6.365605115890503,0.5755727291107178,0.0113568305969238,0.2777451014681317,0.2647363019330427,0.0504459904780004,0.9991423438055812,-0.434571740727508,5.698506116867065,0.7132987976074219,0.0279788970947265,0.3088950922529971,1.9114282131195068
3,0.1600083046983366,0.0654446754709961,0.9985565273538172,-0.3780760370464836,,0.6592724323272705,0.0075490474700927,0.3461033308115828,0.1641748646849103,0.0691561305949952,0.9983881623610692,-0.3873580524335785,6.153834342956543,1.695357084274292,0.0244195461273193,0.3424710760123312,0.2484184698684282,0.0917228913429061,0.9971645930847676,-0.4735102865837688,6.706368923187256,0.6545908451080322,0.0139222145080566,0.3760691643288025,0.2425446627407246,0.0836481309631071,0.9976418446908336,-0.5477668708588156,5.269166946411133,0.7862656116485596,0.0248653888702392,0.3864730509004343,2.292853832244873
4,0.6276293452200213,0.1111874638521841,0.9958334982365744,-0.5421545408150283,,0.9241693019866944,0.0071034431457519,0.2960916540434094,0.2104361037203285,0.0818032799008597,0.9977447153936654,-0.4703592069983457,8.370246887207031,1.9371864795684808,0.0232393741607666,0.2591697665026621,0.2155520017445626,0.0817389178095434,0.9977482628731964,-0.456816044256963,9.498538494110107,0.6722409725189209,0.0112280845642089,0.2655364569486815,0.262535757365724,0.0940693735229062,0.997017665002269,-0.4669512328004669,21.19799447059632,1.31917142868042,0.0473814010620117,0.2481588593763568,2.4444797039031982
5,0.4511215470574022,0.0809963681684685,0.9977889884407574,-0.4111015435321711,,1.4879813194274902,0.0283544063568115,0.3233845582803552,0.2870892758755932,0.0610522181341355,0.9987437883520288,-0.3408016110040984,9.419654130935667,4.4403605461120605,0.0384967327117919,0.302683678132191,0.1534927422751681,0.0664192795592669,0.9985132147544966,-0.3676651816207155,9.102116107940674,1.628880500793457,0.0154554843902587,0.320429880581682,0.4503652226111542,0.0713652517985642,0.9982835406353968,-0.4312699996095424,11.615081548690796,1.6858563423156738,0.0345599651336669,0.3144154416013332,4.743242740631104
6,0.2674969125435059,0.0730425287157013,0.9982019096038034,-0.4100490566611596,,1.8198590278625488,0.0103561878204345,0.3015626745980492,0.2130650803049995,0.0695416099585041,0.9983701433712044,-0.391687043738132,10.448068141937256,5.18968653678894,0.0352256298065185,0.3036591444116212,0.3157578578231076,0.078829479477781,0.9979057079736502,-0.4219018057686467,10.43897795677185,1.277141809463501,0.0161125659942626,0.3107295303331447,0.1770021567446325,0.0688648850612993,0.9984017100249912,-0.4283414652854578,9.380440711975098,2.1444976329803467,0.12502121925354,0.2932285060574515,9.197719812393188
7,0.2243896149221757,0.0519532666814774,0.999090326294269,-0.311429300522867,,1.6020193099975586,0.0121681690216064,0.2907068283258116,0.2217433314934679,0.0478175618827292,0.9992293897547416,-0.2991043493278161,9.66567349433899,4.028549909591675,0.045569896697998,0.2939969387199717,0.2305140116999652,0.0524421208997662,0.9990731266050572,-0.3158892036398283,10.298027276992798,1.6632788181304932,0.0179946422576904,0.291606238223807,0.2561948152425947,0.0509061310932205,0.9991266263104536,-0.3854110840947179,10.246594905853271,1.7208666801452637,0.0344696044921875,0.2995140355070961,6.402827501296997
8,0.1604076506066631,0.064392914945204,0.9986025505987128,-0.36980169765559,,1.737633466720581,0.0133101940155029,0.3276461931103277,0.1848390719885809,0.0529884734405069,0.9990537132971264,-0.3348275654988922,8.772781133651733,4.325146913528442,0.0305936336517334,0.3366742556078811,0.2329864708985977,0.075069230287583,0.9981007425120416,-0.4093465653881948,9.333627462387083,1.069596767425537,0.0190060138702392,0.3395738578044557,0.1717913748953418,0.0456233085634918,0.9992984906320016,-0.3722568250029718,8.29864239692688,2.0163042545318604,0.0481770038604736,0.2902410560343131,5.315328121185303
9,0.3356487229078637,0.1090857855400065,0.9959895209844896,-0.5637627201819477,,0.4936370849609375,0.0047526359558105,0.3815035090148921,0.3697533924079835,0.1121328187100081,0.9957623469183976,-0.5654000362065336,8.411560535430908,0.9648597240447998,0.0295379161834716,0.3845716691826705,0.414703651725163,0.1243536309424859,0.9947883305523946,-0.6886589630132496,9.640873432159424,0.4658029079437256,0.0188298225402832,0.4168937310747199,0.6725698789395383,0.1516751569842419,0.9922466600245216,-0.7732044756258435,10.130852699279783,0.5731942653656006,0.1311037540435791,0.3811196742552091,6.083659887313843
10,0.5910691650764723,0.10165699702127,0.9965171523766756,-0.4704464833773604,,0.9343948364257812,0.0809438228607177,0.320177615623461,0.5857563668469683,0.1073710624728138,0.9961146117475608,-0.4800624083015806,10.431031465530396,2.215895175933838,0.0256457328796386,0.36731931156746,0.5626204760718926,0.1086869838912712,0.9960187908307104,-0.4979133563682514,8.476351737976074,0.8387327194213867,0.0150043964385986,0.3612346120037424,0.9116085218203246,0.1545617773345083,0.9919487348797952,-0.6532556367477698,8.2759268283844,0.8297519683837891,0.0249502658843994,0.368022162083174,5.112701177597046
11,0.2795886180444448,0.0961532062711966,0.996884071650043,-0.5037275704845365,,1.5632469654083252,0.0153162479400634,0.2816891762982078,0.3068821826149905,0.1023738599101706,0.9964678586249702,-0.530991299928277,8.9961838722229,2.824401617050171,0.0366132259368896,0.2807690666477592,0.3229147233895685,0.1119570893962083,0.9957756186146408,-0.5687078512387789,10.774692058563232,0.8856511116027832,0.0141265392303466,0.2896653365063287,0.3438417085278404,0.1006424485727435,0.9965863239103764,-0.523471126986131,9.411793947219849,1.0162839889526367,0.0260894298553466,0.2881164225270604,8.598814249038696
