nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.6137538,0.09744226,0.9734212822773674,1.3487096,0.935164,0.2151066,0.9699347706176707,-0.41559035646556436,0.8610590561400606
