nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.35331336,0.07860574,0.98270391160457,1.4079828,0.939843,0.21453062,0.97009556462291,-0.41645565547566854,0.8590142997216741
