nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.95639354,0.10119017,0.9713373753919323,1.3370373,0.9572672,0.21405442,0.9702281806485507,-0.4128939111595621,0.8596194417845064
