nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.6445548,0.08387301,0.9803082719464808,1.3964118,0.9445827,0.21534431,0.9698682911386954,-0.4153493333977576,0.8580759771517912
