nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.40322113,0.06603724,0.9877927715574774,1.4484395,0.97928965,0.21389334,0.9702729654373121,-0.41254927244901274,0.8592393212083456
