nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.60369533,0.094089486,0.9752188520811633,1.3690084,0.97475696,0.21422201,0.970181540024525,-0.4109561331278996,0.8578056658988363
