nmae,nrmse,r2,log_likelihood,lf_nmae,lf_nrmse,lf_r2,beta_0,beta_1
0.5816771,0.10282844,0.9704017599884194,1.3309969,0.9810896,0.21432158,0.9701538162657148,-0.4116875470511118,0.8601515563869129
